"model","target_end_date","target","coverage95"
"FluSight-baseline",2023-12-02,"1 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2023-12-02,"2 wk inc flu hosp","0.942307692307692"
"FluSight-baseline",2023-12-02,"3 wk inc flu hosp","0.980769230769231"
"FluSight-baseline",2023-12-09,"0 wk inc flu hosp","0.941176470588235"
"FluSight-baseline",2023-12-09,"1 wk inc flu hosp","0.923076923076923"
"FluSight-baseline",2023-12-09,"2 wk inc flu hosp","0.923076923076923"
"FluSight-baseline",2023-12-09,"3 wk inc flu hosp","0.903846153846154"
"FluSight-baseline",2023-12-16,"0 wk inc flu hosp","0.865384615384615"
"FluSight-baseline",2023-12-16,"1 wk inc flu hosp","0.843137254901961"
"FluSight-baseline",2023-12-16,"2 wk inc flu hosp","0.846153846153846"
"FluSight-baseline",2023-12-16,"3 wk inc flu hosp","0.846153846153846"
"FluSight-baseline",2023-12-23,"0 wk inc flu hosp","0.5"
"FluSight-baseline",2023-12-23,"1 wk inc flu hosp","0.519230769230769"
"FluSight-baseline",2023-12-23,"2 wk inc flu hosp","0.529411764705882"
"FluSight-baseline",2023-12-23,"3 wk inc flu hosp","0.596153846153846"
"FluSight-baseline",2023-12-30,"0 wk inc flu hosp","0.423076923076923"
"FluSight-baseline",2023-12-30,"1 wk inc flu hosp","0.365384615384615"
"FluSight-baseline",2023-12-30,"2 wk inc flu hosp","0.288461538461538"
"FluSight-baseline",2023-12-30,"3 wk inc flu hosp","0.274509803921569"
"FluSight-baseline",2024-01-06,"0 wk inc flu hosp","0.923076923076923"
"FluSight-baseline",2024-01-06,"1 wk inc flu hosp","0.769230769230769"
"FluSight-baseline",2024-01-06,"2 wk inc flu hosp","0.5"
"FluSight-baseline",2024-01-06,"3 wk inc flu hosp","0.384615384615385"
"FluSight-baseline",2024-01-13,"0 wk inc flu hosp","0.711538461538462"
"FluSight-baseline",2024-01-13,"1 wk inc flu hosp","0.846153846153846"
"FluSight-baseline",2024-01-13,"2 wk inc flu hosp","0.923076923076923"
"FluSight-baseline",2024-01-13,"3 wk inc flu hosp","0.826923076923077"
"FluSight-baseline",2024-01-20,"0 wk inc flu hosp","0.826923076923077"
"FluSight-baseline",2024-01-20,"1 wk inc flu hosp","0.596153846153846"
"FluSight-baseline",2024-01-20,"2 wk inc flu hosp","0.634615384615385"
"FluSight-baseline",2024-01-20,"3 wk inc flu hosp","0.923076923076923"
"FluSight-baseline",2024-01-27,"0 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-01-27,"1 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-01-27,"2 wk inc flu hosp","0.692307692307692"
"FluSight-baseline",2024-01-27,"3 wk inc flu hosp","0.692307692307692"
"FluSight-baseline",2024-02-03,"0 wk inc flu hosp","0.923076923076923"
"FluSight-baseline",2024-02-03,"1 wk inc flu hosp","0.942307692307692"
"FluSight-baseline",2024-02-03,"2 wk inc flu hosp","0.865384615384615"
"FluSight-baseline",2024-02-03,"3 wk inc flu hosp","0.615384615384615"
"FluSight-baseline",2024-02-10,"0 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-02-10,"1 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-02-10,"2 wk inc flu hosp","0.942307692307692"
"FluSight-baseline",2024-02-10,"3 wk inc flu hosp","0.884615384615385"
"FluSight-baseline",2024-02-17,"0 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-02-17,"1 wk inc flu hosp","0.942307692307692"
"FluSight-baseline",2024-02-17,"2 wk inc flu hosp","0.903846153846154"
"FluSight-baseline",2024-02-17,"3 wk inc flu hosp","0.942307692307692"
"FluSight-baseline",2024-02-24,"0 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-02-24,"1 wk inc flu hosp","0.942307692307692"
"FluSight-baseline",2024-02-24,"2 wk inc flu hosp","0.923076923076923"
"FluSight-baseline",2024-02-24,"3 wk inc flu hosp","0.923076923076923"
"FluSight-baseline",2024-03-02,"0 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-03-02,"1 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-03-02,"2 wk inc flu hosp","0.942307692307692"
"FluSight-baseline",2024-03-02,"3 wk inc flu hosp","0.942307692307692"
"FluSight-baseline",2024-03-09,"0 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-03-09,"1 wk inc flu hosp","1"
"FluSight-baseline",2024-03-09,"2 wk inc flu hosp","1"
"FluSight-baseline",2024-03-09,"3 wk inc flu hosp","0.942307692307692"
"FluSight-baseline",2024-03-16,"0 wk inc flu hosp","0.903846153846154"
"FluSight-baseline",2024-03-16,"1 wk inc flu hosp","0.923076923076923"
"FluSight-baseline",2024-03-16,"2 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-03-16,"3 wk inc flu hosp","1"
"FluSight-baseline",2024-03-23,"0 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-03-23,"1 wk inc flu hosp","0.903846153846154"
"FluSight-baseline",2024-03-23,"2 wk inc flu hosp","0.884615384615385"
"FluSight-baseline",2024-03-23,"3 wk inc flu hosp","0.923076923076923"
"FluSight-baseline",2024-03-30,"0 wk inc flu hosp","0.980769230769231"
"FluSight-baseline",2024-03-30,"1 wk inc flu hosp","0.980769230769231"
"FluSight-baseline",2024-03-30,"2 wk inc flu hosp","0.961538461538462"
"FluSight-baseline",2024-03-30,"3 wk inc flu hosp","0.903846153846154"
"FluSight-baseline",2024-04-06,"0 wk inc flu hosp","1"
"FluSight-baseline",2024-04-06,"1 wk inc flu hosp","1"
"FluSight-baseline",2024-04-06,"2 wk inc flu hosp","0.980769230769231"
"FluSight-baseline",2024-04-06,"3 wk inc flu hosp","0.942307692307692"
"FluSight-baseline",2024-04-13,"0 wk inc flu hosp","0.980769230769231"
"FluSight-baseline",2024-04-13,"1 wk inc flu hosp","1"
"FluSight-baseline",2024-04-13,"2 wk inc flu hosp","0.980769230769231"
"FluSight-baseline",2024-04-13,"3 wk inc flu hosp","0.980769230769231"
"FluSight-baseline",2024-04-20,"0 wk inc flu hosp","1"
"FluSight-baseline",2024-04-20,"1 wk inc flu hosp","1"
"FluSight-baseline",2024-04-20,"2 wk inc flu hosp","1"
"FluSight-baseline",2024-04-20,"3 wk inc flu hosp","1"
"FluSight-baseline",2024-04-27,"0 wk inc flu hosp","1"
"FluSight-baseline",2024-04-27,"1 wk inc flu hosp","1"
"FluSight-baseline",2024-04-27,"2 wk inc flu hosp","1"
"FluSight-baseline",2024-04-27,"3 wk inc flu hosp","1"
"FluSight-ensemble",2023-10-14,"0 wk inc flu hosp","1"
"FluSight-ensemble",2023-10-21,"0 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2023-10-21,"1 wk inc flu hosp","1"
"FluSight-ensemble",2023-10-28,"0 wk inc flu hosp","0.942307692307692"
"FluSight-ensemble",2023-10-28,"1 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2023-10-28,"2 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2023-11-04,"0 wk inc flu hosp","1"
"FluSight-ensemble",2023-11-04,"1 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2023-11-04,"2 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2023-11-04,"3 wk inc flu hosp","1"
"FluSight-ensemble",2023-11-11,"0 wk inc flu hosp","0.942307692307692"
"FluSight-ensemble",2023-11-11,"1 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2023-11-11,"2 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2023-11-11,"3 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2023-11-18,"0 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2023-11-18,"1 wk inc flu hosp","0.923076923076923"
"FluSight-ensemble",2023-11-18,"2 wk inc flu hosp","0.923076923076923"
"FluSight-ensemble",2023-11-18,"3 wk inc flu hosp","0.923076923076923"
"FluSight-ensemble",2023-11-25,"0 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2023-11-25,"1 wk inc flu hosp","0.942307692307692"
"FluSight-ensemble",2023-11-25,"2 wk inc flu hosp","0.884615384615385"
"FluSight-ensemble",2023-11-25,"3 wk inc flu hosp","0.903846153846154"
"FluSight-ensemble",2023-12-02,"0 wk inc flu hosp","0.903846153846154"
"FluSight-ensemble",2023-12-02,"1 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2023-12-02,"2 wk inc flu hosp","0.865384615384615"
"FluSight-ensemble",2023-12-02,"3 wk inc flu hosp","0.788461538461538"
"FluSight-ensemble",2023-12-09,"0 wk inc flu hosp","0.901960784313726"
"FluSight-ensemble",2023-12-09,"1 wk inc flu hosp","0.903846153846154"
"FluSight-ensemble",2023-12-09,"2 wk inc flu hosp","0.884615384615385"
"FluSight-ensemble",2023-12-09,"3 wk inc flu hosp","0.846153846153846"
"FluSight-ensemble",2023-12-16,"0 wk inc flu hosp","0.923076923076923"
"FluSight-ensemble",2023-12-16,"1 wk inc flu hosp","0.862745098039216"
"FluSight-ensemble",2023-12-16,"2 wk inc flu hosp","0.788461538461538"
"FluSight-ensemble",2023-12-16,"3 wk inc flu hosp","0.769230769230769"
"FluSight-ensemble",2023-12-23,"0 wk inc flu hosp","0.576923076923077"
"FluSight-ensemble",2023-12-23,"1 wk inc flu hosp","0.634615384615385"
"FluSight-ensemble",2023-12-23,"2 wk inc flu hosp","0.647058823529412"
"FluSight-ensemble",2023-12-23,"3 wk inc flu hosp","0.519230769230769"
"FluSight-ensemble",2023-12-30,"0 wk inc flu hosp","0.730769230769231"
"FluSight-ensemble",2023-12-30,"1 wk inc flu hosp","0.538461538461538"
"FluSight-ensemble",2023-12-30,"2 wk inc flu hosp","0.538461538461538"
"FluSight-ensemble",2023-12-30,"3 wk inc flu hosp","0.431372549019608"
"FluSight-ensemble",2024-01-06,"0 wk inc flu hosp","1"
"FluSight-ensemble",2024-01-06,"1 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2024-01-06,"2 wk inc flu hosp","0.903846153846154"
"FluSight-ensemble",2024-01-06,"3 wk inc flu hosp","0.769230769230769"
"FluSight-ensemble",2024-01-13,"0 wk inc flu hosp","1"
"FluSight-ensemble",2024-01-13,"1 wk inc flu hosp","0.903846153846154"
"FluSight-ensemble",2024-01-13,"2 wk inc flu hosp","1"
"FluSight-ensemble",2024-01-13,"3 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-01-20,"0 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-01-20,"1 wk inc flu hosp","0.942307692307692"
"FluSight-ensemble",2024-01-20,"2 wk inc flu hosp","0.769230769230769"
"FluSight-ensemble",2024-01-20,"3 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2024-01-27,"0 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2024-01-27,"1 wk inc flu hosp","1"
"FluSight-ensemble",2024-01-27,"2 wk inc flu hosp","1"
"FluSight-ensemble",2024-01-27,"3 wk inc flu hosp","0.865384615384615"
"FluSight-ensemble",2024-02-03,"0 wk inc flu hosp","0.942307692307692"
"FluSight-ensemble",2024-02-03,"1 wk inc flu hosp","0.942307692307692"
"FluSight-ensemble",2024-02-03,"2 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-02-03,"3 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-02-10,"0 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2024-02-10,"1 wk inc flu hosp","0.923076923076923"
"FluSight-ensemble",2024-02-10,"2 wk inc flu hosp","0.942307692307692"
"FluSight-ensemble",2024-02-10,"3 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-02-17,"0 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2024-02-17,"1 wk inc flu hosp","0.942307692307692"
"FluSight-ensemble",2024-02-17,"2 wk inc flu hosp","0.923076923076923"
"FluSight-ensemble",2024-02-17,"3 wk inc flu hosp","0.884615384615385"
"FluSight-ensemble",2024-02-24,"0 wk inc flu hosp","0.923076923076923"
"FluSight-ensemble",2024-02-24,"1 wk inc flu hosp","0.942307692307692"
"FluSight-ensemble",2024-02-24,"2 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-02-24,"3 wk inc flu hosp","0.884615384615385"
"FluSight-ensemble",2024-03-02,"0 wk inc flu hosp","0.942307692307692"
"FluSight-ensemble",2024-03-02,"1 wk inc flu hosp","0.961538461538462"
"FluSight-ensemble",2024-03-02,"2 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-03-02,"3 wk inc flu hosp","0.923076923076923"
"FluSight-ensemble",2024-03-09,"0 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-03-09,"1 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-03-09,"2 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-09,"3 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-16,"0 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-16,"1 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-16,"2 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-16,"3 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-23,"0 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-23,"1 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-23,"2 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-23,"3 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-30,"0 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-30,"1 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-30,"2 wk inc flu hosp","1"
"FluSight-ensemble",2024-03-30,"3 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-06,"0 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-04-06,"1 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-06,"2 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-06,"3 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-13,"0 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-04-13,"1 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-13,"2 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-13,"3 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-20,"0 wk inc flu hosp","0.980769230769231"
"FluSight-ensemble",2024-04-20,"1 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-20,"2 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-20,"3 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-27,"0 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-27,"1 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-27,"2 wk inc flu hosp","1"
"FluSight-ensemble",2024-04-27,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2023-10-14,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2023-10-21,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2023-10-21,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2023-10-28,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2023-10-28,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2023-10-28,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-04,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-04,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-04,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-04,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-11,"0 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2023-11-11,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-11,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-11,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-18,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-18,"1 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2023-11-18,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-18,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-25,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-25,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2023-11-25,"2 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2023-11-25,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2023-12-02,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2023-12-02,"1 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2023-12-02,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2023-12-02,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2023-12-09,"0 wk inc flu hosp","0.980392156862745"
"FluSight-lop_norm",2023-12-09,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2023-12-09,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2023-12-09,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2023-12-16,"0 wk inc flu hosp","0.961538461538462"
"FluSight-lop_norm",2023-12-16,"1 wk inc flu hosp","0.980392156862745"
"FluSight-lop_norm",2023-12-16,"2 wk inc flu hosp","0.942307692307692"
"FluSight-lop_norm",2023-12-16,"3 wk inc flu hosp","0.961538461538462"
"FluSight-lop_norm",2023-12-23,"0 wk inc flu hosp","0.942307692307692"
"FluSight-lop_norm",2023-12-23,"1 wk inc flu hosp","0.903846153846154"
"FluSight-lop_norm",2023-12-23,"2 wk inc flu hosp","0.92156862745098"
"FluSight-lop_norm",2023-12-23,"3 wk inc flu hosp","0.961538461538462"
"FluSight-lop_norm",2023-12-30,"0 wk inc flu hosp","0.961538461538462"
"FluSight-lop_norm",2023-12-30,"1 wk inc flu hosp","0.903846153846154"
"FluSight-lop_norm",2023-12-30,"2 wk inc flu hosp","0.942307692307692"
"FluSight-lop_norm",2023-12-30,"3 wk inc flu hosp","0.862745098039216"
"FluSight-lop_norm",2024-01-06,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-06,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-06,"2 wk inc flu hosp","0.961538461538462"
"FluSight-lop_norm",2024-01-06,"3 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2024-01-13,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-13,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-13,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-13,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-20,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-20,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-20,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-20,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-27,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-27,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-27,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-01-27,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-02-03,"0 wk inc flu hosp","0.961538461538462"
"FluSight-lop_norm",2024-02-03,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-02-03,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-02-03,"3 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2024-02-10,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-02-10,"1 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2024-02-10,"2 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2024-02-10,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-02-17,"0 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2024-02-17,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-02-17,"2 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2024-02-17,"3 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2024-02-24,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-02-24,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-02-24,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-02-24,"3 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2024-03-02,"0 wk inc flu hosp","0.980769230769231"
"FluSight-lop_norm",2024-03-02,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-02,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-02,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-09,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-09,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-09,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-09,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-16,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-16,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-16,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-16,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-23,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-23,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-23,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-23,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-30,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-30,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-30,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-03-30,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-06,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-06,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-06,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-06,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-13,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-13,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-13,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-13,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-20,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-20,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-20,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-20,"3 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-27,"0 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-27,"1 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-27,"2 wk inc flu hosp","1"
"FluSight-lop_norm",2024-04-27,"3 wk inc flu hosp","1"
"GT-FluFNP",2023-10-14,"0 wk inc flu hosp","0.82"
"GT-FluFNP",2023-10-21,"0 wk inc flu hosp","0.836734693877551"
"GT-FluFNP",2023-10-21,"1 wk inc flu hosp","0.74"
"GT-FluFNP",2023-10-28,"0 wk inc flu hosp","0.897959183673469"
"GT-FluFNP",2023-10-28,"1 wk inc flu hosp","0.877551020408163"
"GT-FluFNP",2023-10-28,"2 wk inc flu hosp","0.88"
"GT-FluFNP",2023-11-04,"0 wk inc flu hosp","0.88"
"GT-FluFNP",2023-11-04,"1 wk inc flu hosp","0.857142857142857"
"GT-FluFNP",2023-11-04,"2 wk inc flu hosp","0.959183673469388"
"GT-FluFNP",2023-11-04,"3 wk inc flu hosp","0.86"
"GT-FluFNP",2023-11-11,"0 wk inc flu hosp","0.76"
"GT-FluFNP",2023-11-11,"1 wk inc flu hosp","0.84"
"GT-FluFNP",2023-11-11,"2 wk inc flu hosp","0.877551020408163"
"GT-FluFNP",2023-11-11,"3 wk inc flu hosp","0.836734693877551"
"GT-FluFNP",2023-11-18,"0 wk inc flu hosp","0.6"
"GT-FluFNP",2023-11-18,"1 wk inc flu hosp","0.62"
"GT-FluFNP",2023-11-18,"2 wk inc flu hosp","0.74"
"GT-FluFNP",2023-11-18,"3 wk inc flu hosp","0.836734693877551"
"GT-FluFNP",2023-11-25,"0 wk inc flu hosp","0.52"
"GT-FluFNP",2023-11-25,"1 wk inc flu hosp","0.56"
"GT-FluFNP",2023-11-25,"2 wk inc flu hosp","0.58"
"GT-FluFNP",2023-11-25,"3 wk inc flu hosp","0.66"
"GT-FluFNP",2023-12-02,"0 wk inc flu hosp","0.3"
"GT-FluFNP",2023-12-02,"1 wk inc flu hosp","0.28"
"GT-FluFNP",2023-12-02,"2 wk inc flu hosp","0.3"
"GT-FluFNP",2023-12-02,"3 wk inc flu hosp","0.36"
"GT-FluFNP",2023-12-09,"0 wk inc flu hosp","0.204081632653061"
"GT-FluFNP",2023-12-09,"1 wk inc flu hosp","0.32"
"GT-FluFNP",2023-12-09,"2 wk inc flu hosp","0.2"
"GT-FluFNP",2023-12-09,"3 wk inc flu hosp","0.26"
"GT-FluFNP",2023-12-16,"0 wk inc flu hosp","0.1"
"GT-FluFNP",2023-12-16,"1 wk inc flu hosp","0.122448979591837"
"GT-FluFNP",2023-12-16,"2 wk inc flu hosp","0.18"
"GT-FluFNP",2023-12-16,"3 wk inc flu hosp","0.18"
"GT-FluFNP",2023-12-23,"0 wk inc flu hosp","0.0416666666666667"
"GT-FluFNP",2023-12-23,"1 wk inc flu hosp","0.06"
"GT-FluFNP",2023-12-23,"2 wk inc flu hosp","0.0816326530612245"
"GT-FluFNP",2023-12-23,"3 wk inc flu hosp","0.02"
"GT-FluFNP",2023-12-30,"0 wk inc flu hosp","No data"
"GT-FluFNP",2023-12-30,"1 wk inc flu hosp","0.0416666666666667"
"GT-FluFNP",2023-12-30,"2 wk inc flu hosp","0.04"
"GT-FluFNP",2023-12-30,"3 wk inc flu hosp","0.0612244897959184"
"GT-FluFNP",2024-01-06,"0 wk inc flu hosp","0.54"
"GT-FluFNP",2024-01-06,"1 wk inc flu hosp","No data"
"GT-FluFNP",2024-01-06,"2 wk inc flu hosp","0.208333333333333"
"GT-FluFNP",2024-01-06,"3 wk inc flu hosp","0.04"
"GT-FluFNP",2024-01-13,"0 wk inc flu hosp","0.680851063829787"
"GT-FluFNP",2024-01-13,"1 wk inc flu hosp","0.14"
"GT-FluFNP",2024-01-13,"2 wk inc flu hosp","No data"
"GT-FluFNP",2024-01-13,"3 wk inc flu hosp","0.4375"
"GT-FluFNP",2024-01-20,"0 wk inc flu hosp","0.346938775510204"
"GT-FluFNP",2024-01-20,"1 wk inc flu hosp","0.0851063829787234"
"GT-FluFNP",2024-01-20,"2 wk inc flu hosp","0.08"
"GT-FluFNP",2024-01-20,"3 wk inc flu hosp","No data"
"GT-FluFNP",2024-01-27,"0 wk inc flu hosp","0.94"
"GT-FluFNP",2024-01-27,"1 wk inc flu hosp","0.408163265306122"
"GT-FluFNP",2024-01-27,"2 wk inc flu hosp","0.191489361702128"
