"model","target_end_date","target","season","coverage50","coverage95","model_color"
"LosAlamos_NAU-CModel_Flu",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.711538461538462,"gray"
"LosAlamos_NAU-CModel_Flu",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.211538461538462,0.442307692307692,"gray"
"LosAlamos_NAU-CModel_Flu",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.173076923076923,0.461538461538462,"gray"
"LosAlamos_NAU-CModel_Flu",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.269230769230769,0.538461538461538,"gray"
"LosAlamos_NAU-CModel_Flu",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.25,0.653846153846154,"gray"
"LosAlamos_NAU-CModel_Flu",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.211538461538462,0.442307692307692,"gray"
"LosAlamos_NAU-CModel_Flu",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.288461538461538,0.576923076923077,"gray"
"LosAlamos_NAU-CModel_Flu",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.711538461538462,"gray"
"LosAlamos_NAU-CModel_Flu",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.230769230769231,0.730769230769231,"gray"
"LosAlamos_NAU-CModel_Flu",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.173076923076923,0.557692307692308,"gray"
"LosAlamos_NAU-CModel_Flu",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.576923076923077,"gray"
"LosAlamos_NAU-CModel_Flu",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.5,"gray"
"LosAlamos_NAU-CModel_Flu",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.692307692307692,"gray"
"LosAlamos_NAU-CModel_Flu",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.576923076923077,"gray"
"LosAlamos_NAU-CModel_Flu",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.269230769230769,0.576923076923077,"gray"
"LosAlamos_NAU-CModel_Flu",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.673076923076923,"gray"
"LosAlamos_NAU-CModel_Flu",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.384615384615385,0.711538461538462,"gray"
"MIGHTE-Nsemble",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.326923076923077,0.673076923076923,"gray"
"MIGHTE-Nsemble",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.288461538461538,0.653846153846154,"gray"
"MIGHTE-Nsemble",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.576923076923077,0.903846153846154,"gray"
"MIGHTE-Nsemble",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.365384615384615,0.807692307692308,"gray"
"MIGHTE-Nsemble",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.0961538461538462,0.153846153846154,"gray"
"MIGHTE-Nsemble",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.153846153846154,0.442307692307692,"gray"
"MIGHTE-Nsemble",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.0769230769230769,0.115384615384615,"gray"
"MIGHTE-Nsemble",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.3,0.76,"gray"
"MIGHTE-Nsemble",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.134615384615385,0.326923076923077,"gray"
"MIGHTE-Nsemble",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.269230769230769,0.615384615384615,"gray"
"MIGHTE-Nsemble",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.134615384615385,0.442307692307692,"gray"
"MIGHTE-Nsemble",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.480769230769231,0.826923076923077,"gray"
"MIGHTE-Nsemble",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.25,0.538461538461538,"gray"
"MIGHTE-Nsemble",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.326923076923077,0.865384615384615,"gray"
"MIGHTE-Nsemble",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.34,0.76,"gray"
"MIGHTE-Nsemble",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.403846153846154,0.923076923076923,"gray"
"MIGHTE-Nsemble",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.211538461538462,0.673076923076923,"gray"
"MIGHTE-Nsemble",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.153846153846154,0.519230769230769,"gray"
"MIGHTE-Nsemble",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.365384615384615,0.730769230769231,"gray"
"MIGHTE-Nsemble",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.134615384615385,0.538461538461538,"gray"
"MIGHTE-Nsemble",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.192307692307692,0.557692307692308,"gray"
"MIGHTE-Nsemble",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.423076923076923,0.865384615384615,"gray"
"MIGHTE-Nsemble",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.0961538461538462,0.423076923076923,"gray"
"MIGHTE-Nsemble",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.480769230769231,0.903846153846154,"gray"
"MIGHTE-Nsemble",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.0192307692307692,0.134615384615385,"gray"
"MIGHTE-Nsemble",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.538461538461538,0.923076923076923,"gray"
"MIGHTE-Nsemble",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.0769230769230769,0.384615384615385,"gray"
"MIGHTE-Nsemble",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.673076923076923,0.923076923076923,"gray"
"MIGHTE-Nsemble",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.269230769230769,0.961538461538462,"gray"
"MIGHTE-Nsemble",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.634615384615385,0.923076923076923,"gray"
"MIGHTE-Nsemble",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.442307692307692,0.942307692307692,"gray"
"MIGHTE-Nsemble",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.673076923076923,0.961538461538462,"gray"
"MIGHTE-Nsemble",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.653846153846154,1,"gray"
"MIGHTE-Nsemble",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.692307692307692,0.980769230769231,"gray"
"MIGHTE-Nsemble",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.673076923076923,0.980769230769231,"gray"
"MIGHTE-Nsemble",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.692307692307692,NA,"gray"
"MIGHTE-Nsemble",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.692307692307692,1,"gray"
"MIGHTE-Nsemble",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.673076923076923,0.980769230769231,"gray"
"MIGHTE-Nsemble",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.826923076923077,0.980769230769231,"gray"
"MIGHTE-Nsemble",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.673076923076923,0.980769230769231,"gray"
"MIGHTE-Nsemble",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.865384615384615,0.980769230769231,"gray"
"MIGHTE-Nsemble",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",0.788461538461538,1,"gray"
"MIGHTE-Nsemble",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.826923076923077,NA,"gray"
"MIGHTE-Nsemble",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.653846153846154,0.980769230769231,"gray"
"MIGHTE-Nsemble",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.865384615384615,1,"gray"
"MIGHTE-Nsemble",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",0.730769230769231,1,"gray"
"MIGHTE-Nsemble",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",0.884615384615385,1,"gray"
"MIGHTE-Nsemble",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",0.711538461538462,1,"gray"
"MIGHTE-Nsemble",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",0.692307692307692,0.980769230769231,"gray"
"MIGHTE-Nsemble",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",0.942307692307692,1,"gray"
"MOBS-GLEAM_FLUH",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.46,0.78,"gray"
"MOBS-GLEAM_FLUH",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.38,0.7,"gray"
"MOBS-GLEAM_FLUH",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.42,0.7,"gray"
"MOBS-GLEAM_FLUH",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.28,0.5,"gray"
"MOBS-GLEAM_FLUH",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.36,0.46,"gray"
"MOBS-GLEAM_FLUH",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.22,0.64,"gray"
"MOBS-GLEAM_FLUH",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.18,0.42,"gray"
"MOBS-GLEAM_FLUH",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.32,0.72,"gray"
"MOBS-GLEAM_FLUH",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.14,0.36,"gray"
"MOBS-GLEAM_FLUH",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.32,0.7,"gray"
"MOBS-GLEAM_FLUH",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.14,0.36,"gray"
"MOBS-GLEAM_FLUH",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.34,0.8,"gray"
"MOBS-GLEAM_FLUH",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.18,0.36,"gray"
"MOBS-GLEAM_FLUH",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.44,0.82,"gray"
"MOBS-GLEAM_FLUH",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.28,0.72,"gray"
"MOBS-GLEAM_FLUH",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.38,0.84,"gray"
"MOBS-GLEAM_FLUH",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.4,0.78,"gray"
"MOBS-GLEAM_FLUH",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.28,0.72,"gray"
"MOBS-GLEAM_FLUH",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.44,0.74,"gray"
"MOBS-GLEAM_FLUH",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.42,0.68,"gray"
"MOBS-GLEAM_FLUH",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.36,0.7,"gray"
"MOBS-GLEAM_FLUH",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.38,0.76,"gray"
"MOBS-GLEAM_FLUH",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.3,0.66,"gray"
"MOBS-GLEAM_FLUH",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.4,0.72,"gray"
"MOBS-GLEAM_FLUH",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.34,0.7,"gray"
"MOBS-GLEAM_FLUH",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.34,0.6,"gray"
"MOBS-GLEAM_FLUH",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.26,0.6,"gray"
"MOBS-GLEAM_FLUH",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.24,0.52,"gray"
"MOBS-GLEAM_FLUH",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.387755102040816,0.673469387755102,"gray"
"MOBS-GLEAM_FLUH",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.2,0.5,"gray"
"MOBS-GLEAM_FLUH",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.387755102040816,0.73469387755102,"gray"
"MOBS-GLEAM_FLUH",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.22,0.46,"gray"
"MOBS-GLEAM_FLUH",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.408163265306122,0.653061224489796,"gray"
"MOBS-GLEAM_FLUH",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.448979591836735,0.612244897959184,"gray"
"MOBS-GLEAM_FLUH",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.36,0.8,"gray"
"MOBS-GLEAM_FLUH",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.37037037037037,0.740740740740741,"gray"
"MOBS-GLEAM_FLUH",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.394736842105263,0.710526315789474,"gray"
"MOBS-GLEAM_FLUH",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.239130434782609,0.630434782608696,"gray"
"MOBS-GLEAM_FLUH",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.28,0.68,"gray"
"MOBS-GLEAM_FLUH",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.122448979591837,0.306122448979592,"gray"
"MOBS-GLEAM_FLUH",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.296296296296296,0.703703703703704,"gray"
"MOBS-GLEAM_FLUH",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.0392156862745098,0.196078431372549,"gray"
"MOBS-GLEAM_FLUH",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.263157894736842,0.605263157894737,"gray"
"MOBS-GLEAM_FLUH",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.0980392156862745,0.196078431372549,"gray"
"MOBS-GLEAM_FLUH",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.152173913043478,0.326086956521739,"gray"
"MOBS-GLEAM_FLUH",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.313725490196078,0.705882352941177,"gray"
"MOBS-GLEAM_FLUH",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.122448979591837,0.448979591836735,"gray"
"MOBS-GLEAM_FLUH",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.254901960784314,0.784313725490196,"gray"
"MOBS-GLEAM_FLUH",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.176470588235294,0.431372549019608,"gray"
"MOBS-GLEAM_FLUH",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.470588235294118,0.92156862745098,"gray"
"MOBS-GLEAM_FLUH",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.274509803921569,0.686274509803922,"gray"
"MOBS-GLEAM_FLUH",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.470588235294118,0.803921568627451,"gray"
"MOBS-GLEAM_FLUH",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.411764705882353,0.882352941176471,"gray"
"MOBS-GLEAM_FLUH",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.352941176470588,0.862745098039216,"gray"
"MOBS-GLEAM_FLUH",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.470588235294118,0.941176470588235,"gray"
"MOBS-GLEAM_FLUH",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.176470588235294,0.803921568627451,"gray"
"MOBS-GLEAM_FLUH",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.509803921568627,0.843137254901961,"gray"
"MOBS-GLEAM_FLUH",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.470588235294118,0.823529411764706,"gray"
"MOBS-GLEAM_FLUH",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.450980392156863,0.784313725490196,"gray"
"MOBS-GLEAM_FLUH",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.450980392156863,0.862745098039216,"gray"
"MOBS-GLEAM_FLUH",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.411764705882353,0.784313725490196,"gray"
"MOBS-GLEAM_FLUH",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.568627450980392,0.882352941176471,"gray"
"MOBS-GLEAM_FLUH",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.313725490196078,0.823529411764706,"gray"
"MOBS-GLEAM_FLUH",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.568627450980392,0.901960784313726,"gray"
"MOBS-GLEAM_FLUH",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.392156862745098,0.823529411764706,"gray"
"MOBS-GLEAM_FLUH",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.529411764705882,0.941176470588235,"gray"
"MOBS-GLEAM_FLUH",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.352941176470588,0.843137254901961,"gray"
"MOBS-GLEAM_FLUH",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.372549019607843,0.882352941176471,"gray"
"MOBS-GLEAM_FLUH",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.274509803921569,0.764705882352941,"gray"
"MOBS-GLEAM_FLUH",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.588235294117647,0.980392156862745,"gray"
"MOBS-GLEAM_FLUH",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.294117647058824,0.745098039215686,"gray"
"MOBS-GLEAM_FLUH",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.509803921568627,0.92156862745098,"gray"
"MOBS-GLEAM_FLUH",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.372549019607843,0.784313725490196,"gray"
"MOBS-GLEAM_FLUH",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.450980392156863,0.862745098039216,"gray"
"MOBS-GLEAM_FLUH",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.254901960784314,0.666666666666667,"gray"
"MOBS-GLEAM_FLUH",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.509803921568627,0.882352941176471,"gray"
"MOBS-GLEAM_FLUH",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.294117647058824,0.686274509803922,"gray"
"MOBS-GLEAM_FLUH",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",0.705882352941177,1,"gray"
"MOBS-GLEAM_FLUH",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.235294117647059,0.745098039215686,"gray"
"MOBS-GLEAM_FLUH",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.568627450980392,0.96078431372549,"gray"
"MOBS-GLEAM_FLUH",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.372549019607843,0.745098039215686,"gray"
"MOBS-GLEAM_FLUH",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",0.647058823529412,0.96078431372549,"gray"
"MOBS-GLEAM_FLUH",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",0.549019607843137,0.862745098039216,"gray"
"MOBS-GLEAM_FLUH",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",0.666666666666667,0.96078431372549,"gray"
"MOBS-GLEAM_FLUH",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",0.549019607843137,0.941176470588235,"gray"
"MOBS-GLEAM_FLUH",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",0.588235294117647,0.92156862745098,"gray"
"PSI-DICE",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.942307692307692,"gray"
"PSI-DICE",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.884615384615385,"gray"
"PSI-DICE",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.788461538461538,"gray"
"PSI-DICE",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.384615384615385,0.788461538461538,"gray"
"PSI-DICE",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.5,0.884615384615385,"gray"
"PSI-DICE",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.865384615384615,"gray"
"PSI-DICE",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.711538461538462,"gray"
"PSI-DICE",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.807692307692308,"gray"
"PSI-DICE",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.192307692307692,0.538461538461538,"gray"
"PSI-DICE",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.884615384615385,"gray"
"PSI-DICE",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.615384615384615,"gray"
"PSI-DICE",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.846153846153846,"gray"
"PSI-DICE",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.596153846153846,"gray"
"PSI-DICE",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.5,0.884615384615385,"gray"
"PSI-DICE",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.384615384615385,0.673076923076923,"gray"
"PSI-DICE",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.942307692307692,"gray"
"PSI-DICE",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.807692307692308,"gray"
"PSI-DICE",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.884615384615385,"gray"
"PSI-DICE",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.846153846153846,"gray"
"PSI-DICE",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.884615384615385,"gray"
"PSI-DICE",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.846153846153846,"gray"
"PSI-DICE",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.923076923076923,"gray"
"PSI-DICE",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.769230769230769,"gray"
"PSI-DICE",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.923076923076923,"gray"
"PSI-DICE",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.807692307692308,"gray"
"PSI-DICE",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.519230769230769,0.961538461538462,"gray"
"PSI-DICE",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.788461538461538,"gray"
"PSI-DICE",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.5,0.942307692307692,"gray"
"PSI-DICE",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.826923076923077,"gray"
"PSI-DICE",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.576923076923077,0.884615384615385,"gray"
"PSI-DICE",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.807692307692308,"gray"
"PSI-DICE",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.673076923076923,0.961538461538462,"gray"
"PSI-DICE",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.788461538461538,"gray"
"PSI-DICE",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.788461538461538,"gray"
"PSI-DICE",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.5,0.807692307692308,"gray"
"PSI-DICE",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.576923076923077,0.865384615384615,"gray"
"PSI-DICE",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.5,0.807692307692308,"gray"
"PSI-DICE",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.211538461538462,0.557692307692308,"gray"
"PSI-DICE",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.346153846153846,0.788461538461538,"gray"
"PSI-DICE",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.326923076923077,0.846153846153846,"gray"
"PSI-DICE",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.115384615384615,0.230769230769231,"gray"
"PSI-DICE",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.326923076923077,0.653846153846154,"gray"
"PSI-DICE",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.211538461538462,0.288461538461538,"gray"
"PSI-DICE",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.0192307692307692,0.326923076923077,"gray"
"PSI-DICE",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.0769230769230769,0.192307692307692,"gray"
"PSI-DICE",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.230769230769231,0.576923076923077,"gray"
"PSI-DICE",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.0576923076923077,0.115384615384615,"gray"
"PSI-DICE",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.269230769230769,0.730769230769231,"gray"
"PSI-DICE",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.0961538461538462,0.115384615384615,"gray"
"PSI-DICE",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.384615384615385,0.846153846153846,"gray"
"PSI-DICE",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.230769230769231,0.326923076923077,"gray"
"PSI-DICE",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.5,0.903846153846154,"gray"
"PSI-DICE",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.115384615384615,0.384615384615385,"gray"
"PSI-DICE",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.557692307692308,0.942307692307692,"gray"
"PSI-DICE",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.173076923076923,0.519230769230769,"gray"
"PSI-DICE",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.192307692307692,0.884615384615385,"gray"
"PSI-DICE",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.692307692307692,0.942307692307692,"gray"
"PSI-DICE",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.211538461538462,0.711538461538462,"gray"
"PSI-DICE",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.865384615384615,0.903846153846154,"gray"
"PSI-DICE",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.596153846153846,0.980769230769231,"gray"
"PSI-DICE",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.384615384615385,0.865384615384615,"gray"
"PSI-DICE",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.711538461538462,1,"gray"
"PSI-DICE",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.115384615384615,0.403846153846154,"gray"
"PSI-DICE",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.673076923076923,0.980769230769231,"gray"
"PSI-DICE",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.403846153846154,0.730769230769231,"gray"
"PSI-DICE",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.692307692307692,0.961538461538462,"gray"
"PSI-DICE",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.692307692307692,0.980769230769231,"gray"
"PSI-DICE",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.634615384615385,0.961538461538462,"gray"
"PSI-DICE",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.576923076923077,0.980769230769231,"gray"
"PSI-DICE",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.769230769230769,1,"gray"
"PSI-DICE",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.576923076923077,0.980769230769231,"gray"
