"model","target_end_date","target","season","abs_WIS","log_WIS"
"SGroup-RandomForest",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",9.40942307692308,0.973562996201986
"SGroup-RandomForest",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",27.2978846153846,1.43612899372717
"SGroup-RandomForest",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",12.4111538461538,1.09381215907513
"SGroup-RandomForest",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",22.9148076923077,1.36011621687122
"SGroup-RandomForest",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",7.82115384615385,0.893270828769788
"SGroup-RandomForest",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",29.4492307692308,1.46907395525075
"SGroup-RandomForest",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",8.94673076923077,0.95166436847142
"SGroup-RandomForest",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",24.1592307692308,1.38308310221744
"SGroup-RandomForest",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",8.77365384615385,0.943180495846128
"SGroup-RandomForest",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",25.2063461538462,1.40150989604419
"SGroup-RandomForest",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",5.63788461538461,0.751116183381178
"SGroup-RandomForest",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",21.8282692307692,1.33901930175012
"SGroup-RandomForest",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",13.3176923076923,1.12442897672149
"SGroup-RandomForest",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",14.8011538461538,1.17029557279257
"SGroup-RandomForest",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",11.3059615384615,1.05330750370836
"SGroup-RandomForest",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",9.54115384615385,0.979600898678508
"SGroup-RandomForest",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",29.3534615384615,1.46765932324662
"SGroup-RandomForest",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",29.7694230769231,1.47377041822292
"SGroup-RandomForest",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",36.4609615384615,1.56182811756475
"SGroup-RandomForest",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",102.6875,2.01151758077914
"SGroup-RandomForest",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",47.4919230769231,1.67661975570091
"SGroup-RandomForest",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",140.8375,2.14871830732515
"SGroup-RandomForest",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",133.280192307692,2.12476561069919
"SGroup-RandomForest",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",250.719230769231,2.39918764666922
"SGroup-RandomForest",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",123.216346153846,2.09066832611986
"SGroup-RandomForest",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",363.9775,2.56107453769339
"SGroup-RandomForest",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",102.718461538462,2.01164850614572
"SGroup-RandomForest",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",289.389807692308,2.46148323120272
"SGroup-RandomForest",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",83.5367307692308,1.92187747503893
"SGroup-RandomForest",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",231.125769230769,2.36384836958474
"SGroup-RandomForest",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",38.4525,1.5849245808321
"SGroup-RandomForest",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",159.193461538462,2.20192522624034
"SGroup-RandomForest",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",100.756346153846,2.00327240977889
"SGroup-RandomForest",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",87.7978846153846,1.94348405222805
"SGroup-RandomForest",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",71.5388461538462,1.85454193115739
"SGroup-RandomForest",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",93.7232692307692,1.97184742913662
"SGroup-RandomForest",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",119.957692307692,2.0790281024053
"SGroup-RandomForest",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",30.2734615384615,1.48106208204354
"SGroup-RandomForest",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",10.7188461538462,1.03014803759668
"SGroup-RandomForest",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",124.311923076923,2.0945127849424
"SGroup-RandomForest",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",9.74923076923077,0.988970350482384
"SGroup-RandomForest",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",84.7323076923077,1.9280490346187
"SGroup-RandomForest",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",8.30653846153846,0.919420080312886
"SGroup-RandomForest",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",24.4426923076923,1.3881490407676
"SGroup-RandomForest",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",8.78384615384615,0.943684720648732
"SGroup-RandomForest",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",12.7832692307692,1.10664193577188
"SGroup-RandomForest",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",7.05288461538461,0.848366778880521
"SGroup-RandomForest",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",11.1871153846154,1.04871811744481
"SGroup-RandomForest",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",6.29961538461539,0.799314034939583
"SGroup-RandomForest",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",10.6057692307692,1.02554217314141
"SGroup-RandomForest",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",5.86865384615385,0.768538494052888
"SGroup-RandomForest",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",10.6563461538462,1.02760831939601
"SGroup-RandomForest",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",4.99115384615385,0.698200956663544
"SGroup-RandomForest",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",8.00942307692308,0.903601234744367
"SGroup-RandomForest",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",4.83057692307692,0.683999002293157
"SGroup-RandomForest",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",7.83096153846154,0.893815090948061
"SGroup-RandomForest",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",4.5275,0.655858458986096
"SGroup-RandomForest",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",7.11634615384615,0.852257064910618
"SGroup-RandomForest",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",4.60923076923077,0.663628452384573
"SGroup-RandomForest",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",5.88711538461538,0.769902547857469
"SGroup-RandomForest",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",4.69538461538462,0.671671172639987
"SGroup-RandomForest",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",6.46365384615385,0.810478090227753
"SGroup-RandomForest",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",3.95211538461538,0.596829615614538
"SGroup-RandomForest",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",5.70884615384615,0.756548339479629
"SGroup-RandomForest",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",4.18326923076923,0.621515816212176
"SGroup-RandomForest",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",6.54115384615385,0.815654363739814
"SGroup-RandomForest",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",3.96326923076923,0.598053575605925
"SGroup-RandomForest",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",5.7025,0.756065293948686
"SGroup-RandomForest",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",4.08211538461538,0.610885276272638
"SGroup-RandomForest",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",5.63173076923077,0.75064188472918
"SGroup-RandomForest",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",4.38538461538462,0.642007688697295
"SGroup-RandomForest",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",6.40057692307692,0.806219121361457
"SGroup-RandomForest",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",5.99076923076923,0.777482590541157
"SGroup-RandomForest",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",8.61442307692308,0.93522619729204
"SGroup-RandomForest",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",9.12730769230769,0.960342691356146
"SGroup-SIkJalpha",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",6.2525,0.79605370040254
"SGroup-SIkJalpha",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",9.64730769230769,0.984406130181811
"SGroup-SIkJalpha",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",9.55307692307692,0.980143274776356
"SGroup-SIkJalpha",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.2978846153846,1.0898304139699
"SGroup-SIkJalpha",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",18.7305769230769,1.27255115434534
"SGroup-SIkJalpha",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",9.60211538461538,0.982366920400141
"SGroup-SIkJalpha",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",22.6644230769231,1.35534466856578
"SGroup-SIkJalpha",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",21.3755769230769,1.32991784509039
"SGroup-SIkJalpha",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",28.5253846153846,1.4552315088383
"SGroup-SIkJalpha",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",16.0321153846154,1.2049908298559
"SGroup-SIkJalpha",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",33.7767307692308,1.52861761215056
"SGroup-SIkJalpha",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",15.6086538461538,1.19336544935346
"SGroup-SIkJalpha",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",54.1165384615385,1.73333000937548
"SGroup-SIkJalpha",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",15.0101923076923,1.17638625637615
"SGroup-SIkJalpha",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",90.0636538461538,1.9545495621365
"SGroup-SIkJalpha",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",20.6425,1.31476229326795
"SGroup-SIkJalpha",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",66.7565384615385,1.82449380904334
"SGroup-SIkJalpha",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",17.0328846153846,1.2312882044192
"SGroup-SIkJalpha",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",54.3873076923077,1.73549756068474
"SGroup-SIkJalpha",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",14.7098076923077,1.16760699504463
"SGroup-SIkJalpha",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",68.6140384615385,1.83641298163432
"SGroup-SIkJalpha",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",11.7201923076923,1.06893473774729
"SGroup-SIkJalpha",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",58.7586538461538,1.76907183759671
"SGroup-SIkJalpha",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",16.1555769230769,1.20832247148613
"SGroup-SIkJalpha",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",48.6046153846154,1.68667751084458
"SGroup-SIkJalpha",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",10.6651923076923,1.02796869076685
"SGroup-SIkJalpha",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",50.4784615384615,1.70310611019134
"SGroup-SIkJalpha",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",18.6953846153846,1.27173440421187
"SGroup-SIkJalpha",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",37.1540384615385,1.5700060263399
"SGroup-SIkJalpha",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",13.8134615384615,1.1403025227985
"SGroup-SIkJalpha",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",57.3526923076923,1.75855380980363
"SGroup-SIkJalpha",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",9.48115384615385,0.976861193722468
"SGroup-SIkJalpha",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",50.2282692307692,1.7009482134676
"SGroup-SIkJalpha",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",50.9709615384615,1.70732282638661
"SGroup-SIkJalpha",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",27.3069230769231,1.43627276692857
"SGroup-SIkJalpha",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",17.5094230769231,1.24327183662391
"SigSci-CREG",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",14.3914,1.15810304429796
"SigSci-CREG",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",18.351,1.26365973521746
"SigSci-CREG",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",24.2606,1.38490153739893
"SigSci-CREG",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",35.327,1.54810675833026
"SigSci-CREG",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",39.0176,1.59126055212123
"SigSci-CREG",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",37.0074,1.56828857427864
"SigSci-CREG",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",40.7272,1.60988455331337
"SigSci-CREG",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",37.9814,1.57957096885463
"SigSci-CREG",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",44.4286,1.64766262830155
"SigSci-CREG",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",44.414,1.64751988823107
"SigSci-CREG",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",46.6664,1.66900429926873
"SigSci-CREG",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",46.5082,1.66752953140154
"SigSci-CREG",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",47.5554,1.6771998389821
"SigSci-CREG",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",48.9978,1.69017658065485
"SigSci-CREG",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",50.2996,1.70156453140814
"SigSci-CREG",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",29.8725581395349,1.47527241504848
"SigSci-CREG",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",46.6822,1.66915131492573
"SigSci-CREG",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",19.95875,1.30013333829896
"SigSci-CREG",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",47.886,1.68020856119211
"SigSci-CREG",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",23.475,1.37060560093815
"SigSci-CREG",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",48.001,1.68125028508305
"SigSci-CREG",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",13.01825,1.11455260739468
"SigSci-CREG",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",28.2439534883721,1.45092548763509
"SigSci-CREG",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",7.51275,0.875798937165733
"SigSci-CREG",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",12.0775,1.08197704615856
"SigSci-CREG",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",7.41688888888889,0.870221772971093
"SigSci-CREG",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",25.2105263157895,1.40158191246173
"SigSci-CREG",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",7.47382978723404,0.873543202784856
"SigSci-CREG",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",9.49125,0.977323412885973
"SigSci-CREG",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",6.17489361702128,0.790629479836381
"SigSci-CREG",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",8.61075,0.935040980335862
"SigSci-CREG",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",4.88104166666667,0.688512514996447
"SigSci-CREG",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",6.26533333333333,0.796944181631252
"SigSci-CREG",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",5.84787234042553,0.766997883366032
"SigSci-CREG",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",6.90659574468085,0.839264036722467
"SigSci-CREG",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",4.58645833333333,0.661477452419957
"SigSci-CREG",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",14.5546666666667,1.16300226360616
"SigSci-CREG",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",42.685,1.63027528575769
"SigSci-CREG",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",33.0792105263158,1.51955513606322
"SigSci-CREG",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",27.4273333333333,1.43818358467647
"SigSci-CREG",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",132.892666666667,2.12350101620178
"SigSci-CREG",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",60.812380952381,1.78399200742908
"SigSci-CREG",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",183.4068,2.26341543355717
"SigSci-CREG",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",119.999130434783,2.07917809897476
"SigSci-CREG",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",203.989210526316,2.30960719716706
"SigSci-CREG",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",63.5306818181818,1.80298351625585
"SigSci-CREG",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",235.104666666667,2.37126124965862
"SigSci-CREG",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",151.551836734694,2.18056120417384
"SigSci-CREG",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",241.582142857143,2.38306482918244
"SigSci-CREG",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",184.142708333333,2.26515452637695
"SigSci-CREG",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",224.244347826087,2.35072150527744
"SigSci-CREG",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",150.040212765957,2.17620767133456
"SigSci-CREG",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",162.937727272727,2.21202165428592
"SigSci-CREG",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",101.305416666667,2.00563266713276
"SigSci-CREG",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",271.275102040816,2.43340993551432
"SigSci-CREG",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",168.917872340426,2.22767560249102
"SigSci-CREG",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",313.185208333333,2.49580124223996
"SigSci-CREG",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",162.413181818182,2.21062127465006
"SigSci-CREG",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",338.23,2.5292121256054
"SigSci-CREG",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",75.3182926829268,1.87690046685727
"SigSci-CREG",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",345.528541666667,2.53848392718452
"SigSci-CREG",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",43.7159090909091,1.64063951415665
"SigSci-CREG",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",322.682553191489,2.50877548459356
"SigSci-CREG",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",22.8872,1.35959266471779
"SigSci-CREG",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",227.5175,2.35701480697614
"SigSci-CREG",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",10.7918,1.03309388813705
"SigSci-CREG",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",98.1709756097561,1.99198310697531
"SigSci-CREG",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",8.4288,0.925765748945671
"SigSci-CREG",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",58.6556818181818,1.76831008742794
"SigSci-CREG",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",7.67,0.884795363948981
"SigSci-CREG",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",32.1582,1.50729173186917
"SigSci-CREG",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",7.7084,0.88696424273555
"SigSci-CREG",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",15.639,1.19420897964668
"SigSci-CREG",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",8.3098,0.919590571324228
"SigSci-CREG",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",10.2112,1.00907678251342
"SigSci-CREG",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",7.1572,0.85474315326016
"SigSci-CREG",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",9.278,0.967454368182741
"SigSci-CREG",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",6.3634,0.803689223618551
"SigSci-CREG",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",8.4096,0.924775339207649
"SigSci-CREG",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",5.774,0.761476779544702
"SigSci-CREG",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",7.0674,0.849259672166093
"SigSci-CREG",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",5.7184,0.75727453082555
"SigSci-CREG",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",6.5434,0.81580346966149
"SigSci-CREG",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",5.8712,0.768726874691572
"SigSci-CREG",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",6.2298,0.794474104397434
"SigSci-CREG",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",5.2234,0.717953284719067
"SigSci-CREG",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",5.9616,0.775362833216149
"SigSci-CREG",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",5.3696,0.729941934812588
"SigSci-CREG",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",5.5856,0.747069831470104
"SigSci-CREG",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",4.822,0.683227206041435
"SigSci-CREG",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",6.4536,0.809802043934908
"SigSci-CREG",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",4.8604,0.686672012193214
"SigSci-CREG",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",5.0938,0.707041889076448
"SigSci-CREG",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",5.0956,0.707195328940534
"SigSci-CREG",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",5.284,0.72296280894249
"SigSci-CREG",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",6.039,0.780965029608317
"SigSci-CREG",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",6.3058,0.799740192185148
"SigSci-CREG",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",5.9878,0.777267285935049
"SigSci-TSENS",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",4.4546,0.648808712729345
"SigSci-TSENS",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",7.922,0.898834838068274
"SigSci-TSENS",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",6.9624,0.84275897051427
"SigSci-TSENS",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.1406,1.08424015051601
"SigSci-TSENS",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",20.28,1.3070679506613
"SigSci-TSENS",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",14.6310204081633,1.16527461608982
"SigSci-TSENS",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",19.749,1.29554510981174
"SigSci-TSENS",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",13.5864,1.1331043965962
"SigSci-TSENS",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",22.2544,1.34741588978
"SigSci-TSENS",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",12.6834,1.10323568913773
"SigSci-TSENS",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",25.5588,1.40754045959543
"SigSci-TSENS",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",10.2238,1.00961234514277
"SigSci-TSENS",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",27.7077551020408,1.4426013404235
"SigSci-TSENS",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",10.6238775510204,1.02628305644952
"SigSci-TSENS",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",31.2086,1.49427428689949
"SigSci-TSENS",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",13.1522,1.11899840438058
"SigSci-TSENS",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",22.6836,1.35571198038241
"SigSci-TSENS",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",13.4554,1.12889661292925
"SigSci-TSENS",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",24.3548,1.38658456752499
"SigSci-TSENS",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",12.695,1.10363270520974
"SigSci-TSENS",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",26.2744897959184,1.41953429155209
"SigSci-TSENS",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",11.671,1.06710806905957
"SigSci-TSENS",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",32.424,1.51086659073364
"SigSci-TSENS",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",11.743,1.06977906088151
"SigSci-TSENS",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",27.8952,1.44552947951534
"SigSci-TSENS",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",7.818,0.893095666096228
"SigSci-TSENS",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",36.842,1.56634319821828
"SigSci-TSENS",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",9.80816326530612,0.991587686439368
"SigSci-TSENS",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",24.5698,1.39040162130507
"SigSci-TSENS",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",10.932,1.03869962302062
"SigSci-TSENS",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",24.175,1.38336648275504
"SigSci-TSENS",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",7.07571428571429,0.849770287968199
"SigSci-TSENS",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",24.6014,1.39095982234623
"SigSci-TSENS",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",27.9083673469388,1.44573443079336
"SigSci-TSENS",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",22.5494,1.35313499055297
"SigSci-TSENS",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",12.4722448979592,1.09594462982576
"SigSci-TSENS",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",10.2578,1.01105422721724
"SigSci-TSENS",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",34.3342,1.53572693262048
"SigSci-TSENS",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",33.2467346938775,1.52174899778747
"SigSci-TSENS",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",34.9597959183673,1.54356888872822
"SigSci-TSENS",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",122.3838,2.08772393385336
"SigSci-TSENS",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",41.0885714285714,1.61372104193177
"SigSci-TSENS",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",161.199,2.20736234332621
"SigSci-TSENS",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",111.14,2.04587039244936
"SigSci-TSENS",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",277.811632653061,2.44375042675532
