"","report_date","state","value","location_name","final_value","truth_date","final_perc_change","absolutediff","season"
"2602",2023-04-01,"CA",34,"California",34,2023-05-20,0,0,"B) 2022-2023"
"2603",2023-04-01,"CO",6,"Colorado",6,2023-05-20,0,0,"B) 2022-2023"
"2604",2023-04-01,"CT",13,"Connecticut",14,2023-05-20,0.0769230769230769,1,"B) 2022-2023"
"2605",2023-04-01,"DE",2,"Delaware",2,2023-05-20,0,0,"B) 2022-2023"
"2606",2023-04-01,"DC",11,"District of Columbia",11,2023-05-20,0,0,"B) 2022-2023"
"2607",2023-04-01,"FL",142,"Florida",162,2023-05-20,0.140845070422535,20,"B) 2022-2023"
"2608",2023-04-01,"GA",53,"Georgia",49,2023-05-20,-0.0754716981132075,-4,"B) 2022-2023"
"2609",2023-04-01,"HI",6,"Hawaii",6,2023-05-20,0,0,"B) 2022-2023"
"2610",2023-04-01,"ID",1,"Idaho",2,2023-05-20,1,1,"B) 2022-2023"
"2611",2023-04-01,"IL",30,"Illinois",30,2023-05-20,0,0,"B) 2022-2023"
"2612",2023-04-01,"IN",43,"Indiana",40,2023-05-20,-0.0697674418604651,-3,"B) 2022-2023"
"2613",2023-04-01,"IA",4,"Iowa",4,2023-05-20,0,0,"B) 2022-2023"
"2614",2023-04-01,"KS",8,"Kansas",8,2023-05-20,0,0,"B) 2022-2023"
"2615",2023-04-01,"KY",13,"Kentucky",15,2023-05-20,0.153846153846154,2,"B) 2022-2023"
"2616",2023-04-01,"LA",28,"Louisiana",25,2023-05-20,-0.107142857142857,-3,"B) 2022-2023"
"2617",2023-04-01,"ME",5,"Maine",5,2023-05-20,0,0,"B) 2022-2023"
"2618",2023-04-01,"MD",7,"Maryland",9,2023-05-20,0.285714285714286,2,"B) 2022-2023"
"2619",2023-04-01,"MA",14,"Massachusetts",11,2023-05-20,-0.214285714285714,-3,"B) 2022-2023"
"2620",2023-04-01,"MI",17,"Michigan",17,2023-05-20,0,0,"B) 2022-2023"
"2621",2023-04-01,"MN",9,"Minnesota",9,2023-05-20,0,0,"B) 2022-2023"
"2622",2023-04-01,"MS",17,"Mississippi",20,2023-05-20,0.176470588235294,3,"B) 2022-2023"
"2623",2023-04-01,"MO",35,"Missouri",29,2023-05-20,-0.171428571428571,-6,"B) 2022-2023"
"2624",2023-04-01,"MT",1,"Montana",1,2023-05-20,0,0,"B) 2022-2023"
"2625",2023-04-01,"NE",9,"Nebraska",9,2023-05-20,0,0,"B) 2022-2023"
"2626",2023-04-01,"NV",3,"Nevada",3,2023-05-20,0,0,"B) 2022-2023"
"2627",2023-04-01,"NH",9,"New Hampshire",9,2023-05-20,0,0,"B) 2022-2023"
"2628",2023-04-01,"NJ",36,"New Jersey",37,2023-05-20,0.0277777777777778,1,"B) 2022-2023"
"2629",2023-04-01,"NM",8,"New Mexico",8,2023-05-20,0,0,"B) 2022-2023"
"2630",2023-04-01,"NY",76,"New York",78,2023-05-20,0.0263157894736842,2,"B) 2022-2023"
"2631",2023-04-01,"NC",11,"North Carolina",10,2023-05-20,-0.0909090909090909,-1,"B) 2022-2023"
"2632",2023-04-01,"ND",0,"North Dakota",0,2023-05-20,NA,0,"B) 2022-2023"
"2633",2023-04-01,"OH",30,"Ohio",30,2023-05-20,0,0,"B) 2022-2023"
"2634",2023-04-01,"OK",21,"Oklahoma",22,2023-05-20,0.0476190476190476,1,"B) 2022-2023"
"2635",2023-04-01,"OR",4,"Oregon",5,2023-05-20,0.25,1,"B) 2022-2023"
"2636",2023-04-01,"PA",90,"Pennsylvania",91,2023-05-20,0.0111111111111111,1,"B) 2022-2023"
"2637",2023-04-01,"PR",34,"Puerto Rico",46,2023-05-20,0.352941176470588,12,"B) 2022-2023"
"2638",2023-04-01,"RI",0,"Rhode Island",0,2023-05-20,NA,0,"B) 2022-2023"
"2639",2023-04-01,"SC",15,"South Carolina",20,2023-05-20,0.333333333333333,5,"B) 2022-2023"
"2640",2023-04-01,"SD",15,"South Dakota",13,2023-05-20,-0.133333333333333,-2,"B) 2022-2023"
"2641",2023-04-01,"TN",46,"Tennessee",46,2023-05-20,0,0,"B) 2022-2023"
"2642",2023-04-01,"TX",154,"Texas",150,2023-05-20,-0.025974025974026,-4,"B) 2022-2023"
"2643",2023-04-01,"US",1256,"US",1264,2023-05-20,0.00636942675159236,8,"B) 2022-2023"
"2644",2023-04-01,"UT",4,"Utah",4,2023-05-20,0,0,"B) 2022-2023"
"2645",2023-04-01,"VT",0,"Vermont",0,2023-05-20,NA,0,"B) 2022-2023"
"2646",2023-04-01,"VA",45,"Virginia",46,2023-05-20,0.0222222222222222,1,"B) 2022-2023"
"2647",2023-04-01,"WA",36,"Washington",33,2023-05-20,-0.0833333333333333,-3,"B) 2022-2023"
"2648",2023-04-01,"WV",7,"West Virginia",7,2023-05-20,0,0,"B) 2022-2023"
"2649",2023-04-01,"WI",7,"Wisconsin",7,2023-05-20,0,0,"B) 2022-2023"
"2650",2023-04-01,"WY",1,"Wyoming",1,2023-05-20,0,0,"B) 2022-2023"
"2651",2023-04-08,"AL",14,"Alabama",15,2023-05-20,0.0714285714285714,1,"B) 2022-2023"
"2652",2023-04-08,"AK",3,"Alaska",2,2023-05-20,-0.333333333333333,-1,"B) 2022-2023"
"2653",2023-04-08,"AZ",72,"Arizona",39,2023-05-20,-0.458333333333333,-33,"B) 2022-2023"
"2654",2023-04-08,"AR",16,"Arkansas",17,2023-05-20,0.0625,1,"B) 2022-2023"
"2655",2023-04-08,"CA",40,"California",39,2023-05-20,-0.025,-1,"B) 2022-2023"
"2656",2023-04-08,"CO",6,"Colorado",7,2023-05-20,0.166666666666667,1,"B) 2022-2023"
"2657",2023-04-08,"CT",20,"Connecticut",21,2023-05-20,0.05,1,"B) 2022-2023"
"2658",2023-04-08,"DE",0,"Delaware",0,2023-05-20,NA,0,"B) 2022-2023"
"2659",2023-04-08,"DC",3,"District of Columbia",3,2023-05-20,0,0,"B) 2022-2023"
"2660",2023-04-08,"FL",183,"Florida",182,2023-05-20,-0.00546448087431694,-1,"B) 2022-2023"
"2661",2023-04-08,"GA",47,"Georgia",47,2023-05-20,0,0,"B) 2022-2023"
"2662",2023-04-08,"HI",3,"Hawaii",3,2023-05-20,0,0,"B) 2022-2023"
"2663",2023-04-08,"ID",5,"Idaho",5,2023-05-20,0,0,"B) 2022-2023"
"2664",2023-04-08,"IL",18,"Illinois",22,2023-05-20,0.222222222222222,4,"B) 2022-2023"
"2665",2023-04-08,"IN",15,"Indiana",15,2023-05-20,0,0,"B) 2022-2023"
"2666",2023-04-08,"IA",2,"Iowa",2,2023-05-20,0,0,"B) 2022-2023"
"2667",2023-04-08,"KS",3,"Kansas",4,2023-05-20,0.333333333333333,1,"B) 2022-2023"
"2668",2023-04-08,"KY",18,"Kentucky",19,2023-05-20,0.0555555555555556,1,"B) 2022-2023"
"2669",2023-04-08,"LA",28,"Louisiana",21,2023-05-20,-0.25,-7,"B) 2022-2023"
"2670",2023-04-08,"ME",2,"Maine",2,2023-05-20,0,0,"B) 2022-2023"
"2671",2023-04-08,"MD",16,"Maryland",16,2023-05-20,0,0,"B) 2022-2023"
"2672",2023-04-08,"MA",12,"Massachusetts",12,2023-05-20,0,0,"B) 2022-2023"
"2673",2023-04-08,"MI",27,"Michigan",25,2023-05-20,-0.0740740740740741,-2,"B) 2022-2023"
"2674",2023-04-08,"MN",14,"Minnesota",14,2023-05-20,0,0,"B) 2022-2023"
"2675",2023-04-08,"MS",28,"Mississippi",26,2023-05-20,-0.0714285714285714,-2,"B) 2022-2023"
"2676",2023-04-08,"MO",31,"Missouri",29,2023-05-20,-0.0645161290322581,-2,"B) 2022-2023"
"2677",2023-04-08,"MT",0,"Montana",0,2023-05-20,NA,0,"B) 2022-2023"
"2678",2023-04-08,"NE",5,"Nebraska",6,2023-05-20,0.2,1,"B) 2022-2023"
"2679",2023-04-08,"NV",3,"Nevada",7,2023-05-20,1.33333333333333,4,"B) 2022-2023"
"2680",2023-04-08,"NH",5,"New Hampshire",5,2023-05-20,0,0,"B) 2022-2023"
"2681",2023-04-08,"NJ",40,"New Jersey",41,2023-05-20,0.025,1,"B) 2022-2023"
"2682",2023-04-08,"NM",1,"New Mexico",1,2023-05-20,0,0,"B) 2022-2023"
"2683",2023-04-08,"NY",75,"New York",76,2023-05-20,0.0133333333333333,1,"B) 2022-2023"
"2684",2023-04-08,"NC",23,"North Carolina",27,2023-05-20,0.173913043478261,4,"B) 2022-2023"
"2685",2023-04-08,"ND",8,"North Dakota",8,2023-05-20,0,0,"B) 2022-2023"
"2686",2023-04-08,"OH",13,"Ohio",13,2023-05-20,0,0,"B) 2022-2023"
"2687",2023-04-08,"OK",21,"Oklahoma",22,2023-05-20,0.0476190476190476,1,"B) 2022-2023"
"2688",2023-04-08,"OR",6,"Oregon",5,2023-05-20,-0.166666666666667,-1,"B) 2022-2023"
"2689",2023-04-08,"PA",64,"Pennsylvania",65,2023-05-20,0.015625,1,"B) 2022-2023"
"2690",2023-04-08,"PR",35,"Puerto Rico",32,2023-05-20,-0.0857142857142857,-3,"B) 2022-2023"
"2691",2023-04-08,"RI",0,"Rhode Island",0,2023-05-20,NA,0,"B) 2022-2023"
"2692",2023-04-08,"SC",25,"South Carolina",25,2023-05-20,0,0,"B) 2022-2023"
"2693",2023-04-08,"SD",13,"South Dakota",10,2023-05-20,-0.230769230769231,-3,"B) 2022-2023"
"2694",2023-04-08,"TN",31,"Tennessee",28,2023-05-20,-0.0967741935483871,-3,"B) 2022-2023"
"2695",2023-04-08,"TX",129,"Texas",120,2023-05-20,-0.0697674418604651,-9,"B) 2022-2023"
"2696",2023-04-08,"US",1230,"US",1180,2023-05-20,-0.040650406504065,-50,"B) 2022-2023"
"2697",2023-04-08,"UT",5,"Utah",5,2023-05-20,0,0,"B) 2022-2023"
"2698",2023-04-08,"VT",0,"Vermont",0,2023-05-20,NA,0,"B) 2022-2023"
"2699",2023-04-08,"VA",55,"Virginia",55,2023-05-20,0,0,"B) 2022-2023"
"2700",2023-04-08,"WA",28,"Washington",23,2023-05-20,-0.178571428571429,-5,"B) 2022-2023"
"2701",2023-04-08,"WV",9,"West Virginia",9,2023-05-20,0,0,"B) 2022-2023"
"2702",2023-04-08,"WI",7,"Wisconsin",7,2023-05-20,0,0,"B) 2022-2023"
"2703",2023-04-08,"WY",3,"Wyoming",3,2023-05-20,0,0,"B) 2022-2023"
"2704",2023-04-15,"AL",19,"Alabama",19,2023-05-20,0,0,"B) 2022-2023"
"2705",2023-04-15,"AK",2,"Alaska",2,2023-05-20,0,0,"B) 2022-2023"
"2706",2023-04-15,"AZ",95,"Arizona",42,2023-05-20,-0.557894736842105,-53,"B) 2022-2023"
"2707",2023-04-15,"AR",14,"Arkansas",16,2023-05-20,0.142857142857143,2,"B) 2022-2023"
"2708",2023-04-15,"CA",35,"California",37,2023-05-20,0.0571428571428571,2,"B) 2022-2023"
"2709",2023-04-15,"CO",19,"Colorado",19,2023-05-20,0,0,"B) 2022-2023"
"2710",2023-04-15,"CT",11,"Connecticut",11,2023-05-20,0,0,"B) 2022-2023"
"2711",2023-04-15,"DE",0,"Delaware",0,2023-05-20,NA,0,"B) 2022-2023"
"2712",2023-04-15,"DC",3,"District of Columbia",3,2023-05-20,0,0,"B) 2022-2023"
"2713",2023-04-15,"FL",138,"Florida",135,2023-05-20,-0.0217391304347826,-3,"B) 2022-2023"
"2714",2023-04-15,"GA",32,"Georgia",28,2023-05-20,-0.125,-4,"B) 2022-2023"
"2715",2023-04-15,"HI",1,"Hawaii",1,2023-05-20,0,0,"B) 2022-2023"
"2716",2023-04-15,"ID",1,"Idaho",1,2023-05-20,0,0,"B) 2022-2023"
"2717",2023-04-15,"IL",43,"Illinois",34,2023-05-20,-0.209302325581395,-9,"B) 2022-2023"
"2718",2023-04-15,"IN",19,"Indiana",17,2023-05-20,-0.105263157894737,-2,"B) 2022-2023"
"2719",2023-04-15,"IA",5,"Iowa",5,2023-05-20,0,0,"B) 2022-2023"
"2720",2023-04-15,"KS",8,"Kansas",8,2023-05-20,0,0,"B) 2022-2023"
"2721",2023-04-15,"KY",12,"Kentucky",12,2023-05-20,0,0,"B) 2022-2023"
"2722",2023-04-15,"LA",11,"Louisiana",11,2023-05-20,0,0,"B) 2022-2023"
"2723",2023-04-15,"ME",0,"Maine",1,2023-05-20,Inf,1,"B) 2022-2023"
"2724",2023-04-15,"MD",10,"Maryland",10,2023-05-20,0,0,"B) 2022-2023"
"2725",2023-04-15,"MA",10,"Massachusetts",10,2023-05-20,0,0,"B) 2022-2023"
"2726",2023-04-15,"MI",13,"Michigan",15,2023-05-20,0.153846153846154,2,"B) 2022-2023"
"2727",2023-04-15,"MN",14,"Minnesota",11,2023-05-20,-0.214285714285714,-3,"B) 2022-2023"
"2728",2023-04-15,"MS",18,"Mississippi",19,2023-05-20,0.0555555555555556,1,"B) 2022-2023"
"2729",2023-04-15,"MO",21,"Missouri",19,2023-05-20,-0.0952380952380952,-2,"B) 2022-2023"
"2730",2023-04-15,"MT",1,"Montana",1,2023-05-20,0,0,"B) 2022-2023"
"2731",2023-04-15,"NE",4,"Nebraska",4,2023-05-20,0,0,"B) 2022-2023"
"2732",2023-04-15,"NV",4,"Nevada",4,2023-05-20,0,0,"B) 2022-2023"
"2733",2023-04-15,"NH",0,"New Hampshire",0,2023-05-20,NA,0,"B) 2022-2023"
"2734",2023-04-15,"NJ",42,"New Jersey",43,2023-05-20,0.0238095238095238,1,"B) 2022-2023"
"2735",2023-04-15,"NM",4,"New Mexico",4,2023-05-20,0,0,"B) 2022-2023"
"2736",2023-04-15,"NY",78,"New York",74,2023-05-20,-0.0512820512820513,-4,"B) 2022-2023"
"2737",2023-04-15,"NC",21,"North Carolina",21,2023-05-20,0,0,"B) 2022-2023"
"2738",2023-04-15,"ND",4,"North Dakota",4,2023-05-20,0,0,"B) 2022-2023"
"2739",2023-04-15,"OH",26,"Ohio",26,2023-05-20,0,0,"B) 2022-2023"
"2740",2023-04-15,"OK",17,"Oklahoma",17,2023-05-20,0,0,"B) 2022-2023"
"2741",2023-04-15,"OR",2,"Oregon",2,2023-05-20,0,0,"B) 2022-2023"
"2742",2023-04-15,"PA",73,"Pennsylvania",73,2023-05-20,0,0,"B) 2022-2023"
"2743",2023-04-15,"PR",36,"Puerto Rico",33,2023-05-20,-0.0833333333333333,-3,"B) 2022-2023"
"2744",2023-04-15,"RI",1,"Rhode Island",1,2023-05-20,0,0,"B) 2022-2023"
"2745",2023-04-15,"SC",18,"South Carolina",19,2023-05-20,0.0555555555555556,1,"B) 2022-2023"
"2746",2023-04-15,"SD",3,"South Dakota",4,2023-05-20,0.333333333333333,1,"B) 2022-2023"
"2747",2023-04-15,"TN",24,"Tennessee",23,2023-05-20,-0.0416666666666667,-1,"B) 2022-2023"
"2748",2023-04-15,"TX",122,"Texas",110,2023-05-20,-0.0983606557377049,-12,"B) 2022-2023"
"2749",2023-04-15,"US",1113,"US",1034,2023-05-20,-0.0709793351302785,-79,"B) 2022-2023"
"2750",2023-04-15,"UT",4,"Utah",4,2023-05-20,0,0,"B) 2022-2023"
"2751",2023-04-15,"VT",1,"Vermont",1,2023-05-20,0,0,"B) 2022-2023"
"2752",2023-04-15,"VA",28,"Virginia",29,2023-05-20,0.0357142857142857,1,"B) 2022-2023"
"2753",2023-04-15,"WA",27,"Washington",32,2023-05-20,0.185185185185185,5,"B) 2022-2023"
"2754",2023-04-15,"WV",5,"West Virginia",5,2023-05-20,0,0,"B) 2022-2023"
"2755",2023-04-15,"WI",12,"Wisconsin",12,2023-05-20,0,0,"B) 2022-2023"
"2756",2023-04-15,"WY",2,"Wyoming",2,2023-05-20,0,0,"B) 2022-2023"
"2757",2023-04-22,"AL",16,"Alabama",19,2023-05-20,0.1875,3,"B) 2022-2023"
"2758",2023-04-22,"AK",1,"Alaska",1,2023-05-20,0,0,"B) 2022-2023"
"2759",2023-04-22,"AZ",96,"Arizona",45,2023-05-20,-0.53125,-51,"B) 2022-2023"
"2760",2023-04-22,"AR",10,"Arkansas",8,2023-05-20,-0.2,-2,"B) 2022-2023"
"2761",2023-04-22,"CA",34,"California",33,2023-05-20,-0.0294117647058824,-1,"B) 2022-2023"
"2762",2023-04-22,"CO",10,"Colorado",10,2023-05-20,0,0,"B) 2022-2023"
"2763",2023-04-22,"CT",12,"Connecticut",7,2023-05-20,-0.416666666666667,-5,"B) 2022-2023"
"2764",2023-04-22,"DE",0,"Delaware",0,2023-05-20,NA,0,"B) 2022-2023"
"2765",2023-04-22,"DC",4,"District of Columbia",3,2023-05-20,-0.25,-1,"B) 2022-2023"
"2766",2023-04-22,"FL",141,"Florida",141,2023-05-20,0,0,"B) 2022-2023"
"2767",2023-04-22,"GA",47,"Georgia",48,2023-05-20,0.0212765957446809,1,"B) 2022-2023"
"2768",2023-04-22,"HI",2,"Hawaii",2,2023-05-20,0,0,"B) 2022-2023"
"2769",2023-04-22,"ID",5,"Idaho",5,2023-05-20,0,0,"B) 2022-2023"
"2770",2023-04-22,"IL",32,"Illinois",29,2023-05-20,-0.09375,-3,"B) 2022-2023"
"2771",2023-04-22,"IN",15,"Indiana",13,2023-05-20,-0.133333333333333,-2,"B) 2022-2023"
"2772",2023-04-22,"IA",1,"Iowa",1,2023-05-20,0,0,"B) 2022-2023"
"2773",2023-04-22,"KS",3,"Kansas",3,2023-05-20,0,0,"B) 2022-2023"
"2774",2023-04-22,"KY",12,"Kentucky",12,2023-05-20,0,0,"B) 2022-2023"
"2775",2023-04-22,"LA",26,"Louisiana",27,2023-05-20,0.0384615384615385,1,"B) 2022-2023"
"2776",2023-04-22,"ME",2,"Maine",4,2023-05-20,1,2,"B) 2022-2023"
"2777",2023-04-22,"MD",8,"Maryland",11,2023-05-20,0.375,3,"B) 2022-2023"
"2778",2023-04-22,"MA",8,"Massachusetts",8,2023-05-20,0,0,"B) 2022-2023"
"2779",2023-04-22,"MI",8,"Michigan",8,2023-05-20,0,0,"B) 2022-2023"
"2780",2023-04-22,"MN",7,"Minnesota",6,2023-05-20,-0.142857142857143,-1,"B) 2022-2023"
"2781",2023-04-22,"MS",31,"Mississippi",30,2023-05-20,-0.032258064516129,-1,"B) 2022-2023"
"2782",2023-04-22,"MO",19,"Missouri",22,2023-05-20,0.157894736842105,3,"B) 2022-2023"
"2783",2023-04-22,"MT",0,"Montana",1,2023-05-20,Inf,1,"B) 2022-2023"
"2784",2023-04-22,"NE",5,"Nebraska",7,2023-05-20,0.4,2,"B) 2022-2023"
"2785",2023-04-22,"NV",0,"Nevada",0,2023-05-20,NA,0,"B) 2022-2023"
"2786",2023-04-22,"NH",1,"New Hampshire",1,2023-05-20,0,0,"B) 2022-2023"
"2787",2023-04-22,"NJ",31,"New Jersey",35,2023-05-20,0.129032258064516,4,"B) 2022-2023"
"2788",2023-04-22,"NM",8,"New Mexico",8,2023-05-20,0,0,"B) 2022-2023"
"2789",2023-04-22,"NY",43,"New York",45,2023-05-20,0.0465116279069767,2,"B) 2022-2023"
"2790",2023-04-22,"NC",15,"North Carolina",15,2023-05-20,0,0,"B) 2022-2023"
"2791",2023-04-22,"ND",5,"North Dakota",5,2023-05-20,0,0,"B) 2022-2023"
"2792",2023-04-22,"OH",18,"Ohio",18,2023-05-20,0,0,"B) 2022-2023"
"2793",2023-04-22,"OK",17,"Oklahoma",17,2023-05-20,0,0,"B) 2022-2023"
"2794",2023-04-22,"OR",1,"Oregon",1,2023-05-20,0,0,"B) 2022-2023"
"2795",2023-04-22,"PA",79,"Pennsylvania",77,2023-05-20,-0.0253164556962025,-2,"B) 2022-2023"
"2796",2023-04-22,"PR",29,"Puerto Rico",29,2023-05-20,0,0,"B) 2022-2023"
"2797",2023-04-22,"RI",1,"Rhode Island",1,2023-05-20,0,0,"B) 2022-2023"
"2798",2023-04-22,"SC",23,"South Carolina",23,2023-05-20,0,0,"B) 2022-2023"
"2799",2023-04-22,"SD",4,"South Dakota",4,2023-05-20,0,0,"B) 2022-2023"
"2800",2023-04-22,"TN",26,"Tennessee",22,2023-05-20,-0.153846153846154,-4,"B) 2022-2023"
"2801",2023-04-22,"TX",105,"Texas",100,2023-05-20,-0.0476190476190476,-5,"B) 2022-2023"
"2802",2023-04-22,"US",1033,"US",980,2023-05-20,-0.0513068731848984,-53,"B) 2022-2023"
"2803",2023-04-22,"UT",5,"Utah",5,2023-05-20,0,0,"B) 2022-2023"
"2804",2023-04-22,"VT",0,"Vermont",0,2023-05-20,NA,0,"B) 2022-2023"
"2805",2023-04-22,"VA",46,"Virginia",47,2023-05-20,0.0217391304347826,1,"B) 2022-2023"
"2806",2023-04-22,"WA",14,"Washington",16,2023-05-20,0.142857142857143,2,"B) 2022-2023"
"2807",2023-04-22,"WV",4,"West Virginia",4,2023-05-20,0,0,"B) 2022-2023"
"2808",2023-04-22,"WI",3,"Wisconsin",3,2023-05-20,0,0,"B) 2022-2023"
"2809",2023-04-22,"WY",0,"Wyoming",0,2023-05-20,NA,0,"B) 2022-2023"
"2810",2023-04-29,"AL",12,"Alabama",12,2023-05-20,0,0,"B) 2022-2023"
"2811",2023-04-29,"AK",0,"Alaska",0,2023-05-20,NA,0,"B) 2022-2023"
"2812",2023-04-29,"AZ",78,"Arizona",42,2023-05-20,-0.461538461538462,-36,"B) 2022-2023"
"2813",2023-04-29,"AR",11,"Arkansas",11,2023-05-20,0,0,"B) 2022-2023"
"2814",2023-04-29,"CA",25,"California",25,2023-05-20,0,0,"B) 2022-2023"
"2815",2023-04-29,"CO",12,"Colorado",12,2023-05-20,0,0,"B) 2022-2023"
"2816",2023-04-29,"CT",9,"Connecticut",9,2023-05-20,0,0,"B) 2022-2023"
"2817",2023-04-29,"DE",1,"Delaware",1,2023-05-20,0,0,"B) 2022-2023"
"2818",2023-04-29,"DC",1,"District of Columbia",1,2023-05-20,0,0,"B) 2022-2023"
"2819",2023-04-29,"FL",133,"Florida",141,2023-05-20,0.0601503759398496,8,"B) 2022-2023"
"2820",2023-04-29,"GA",41,"Georgia",40,2023-05-20,-0.024390243902439,-1,"B) 2022-2023"
"2821",2023-04-29,"HI",1,"Hawaii",1,2023-05-20,0,0,"B) 2022-2023"
"2822",2023-04-29,"ID",5,"Idaho",5,2023-05-20,0,0,"B) 2022-2023"
"2823",2023-04-29,"IL",13,"Illinois",16,2023-05-20,0.230769230769231,3,"B) 2022-2023"
"2824",2023-04-29,"IN",17,"Indiana",15,2023-05-20,-0.117647058823529,-2,"B) 2022-2023"
"2825",2023-04-29,"IA",12,"Iowa",11,2023-05-20,-0.0833333333333333,-1,"B) 2022-2023"
"2826",2023-04-29,"KS",1,"Kansas",1,2023-05-20,0,0,"B) 2022-2023"
"2827",2023-04-29,"KY",7,"Kentucky",7,2023-05-20,0,0,"B) 2022-2023"
"2828",2023-04-29,"LA",19,"Louisiana",19,2023-05-20,0,0,"B) 2022-2023"
"2829",2023-04-29,"ME",0,"Maine",0,2023-05-20,NA,0,"B) 2022-2023"
"2830",2023-04-29,"MD",10,"Maryland",10,2023-05-20,0,0,"B) 2022-2023"
"2831",2023-04-29,"MA",9,"Massachusetts",9,2023-05-20,0,0,"B) 2022-2023"
"2832",2023-04-29,"MI",7,"Michigan",7,2023-05-20,0,0,"B) 2022-2023"
"2833",2023-04-29,"MN",14,"Minnesota",14,2023-05-20,0,0,"B) 2022-2023"
"2834",2023-04-29,"MS",15,"Mississippi",15,2023-05-20,0,0,"B) 2022-2023"
"2835",2023-04-29,"MO",16,"Missouri",24,2023-05-20,0.5,8,"B) 2022-2023"
"2836",2023-04-29,"MT",0,"Montana",0,2023-05-20,NA,0,"B) 2022-2023"
"2837",2023-04-29,"NE",6,"Nebraska",4,2023-05-20,-0.333333333333333,-2,"B) 2022-2023"
"2838",2023-04-29,"NV",6,"Nevada",6,2023-05-20,0,0,"B) 2022-2023"
"2839",2023-04-29,"NH",3,"New Hampshire",3,2023-05-20,0,0,"B) 2022-2023"
"2840",2023-04-29,"NJ",12,"New Jersey",12,2023-05-20,0,0,"B) 2022-2023"
"2841",2023-04-29,"NM",2,"New Mexico",2,2023-05-20,0,0,"B) 2022-2023"
"2842",2023-04-29,"NY",39,"New York",40,2023-05-20,0.0256410256410256,1,"B) 2022-2023"
"2843",2023-04-29,"NC",7,"North Carolina",7,2023-05-20,0,0,"B) 2022-2023"
"2844",2023-04-29,"ND",3,"North Dakota",3,2023-05-20,0,0,"B) 2022-2023"
"2845",2023-04-29,"OH",18,"Ohio",18,2023-05-20,0,0,"B) 2022-2023"
"2846",2023-04-29,"OK",20,"Oklahoma",22,2023-05-20,0.1,2,"B) 2022-2023"
"2847",2023-04-29,"OR",2,"Oregon",5,2023-05-20,1.5,3,"B) 2022-2023"
"2848",2023-04-29,"PA",72,"Pennsylvania",74,2023-05-20,0.0277777777777778,2,"B) 2022-2023"
"2849",2023-04-29,"PR",38,"Puerto Rico",38,2023-05-20,0,0,"B) 2022-2023"
"2850",2023-04-29,"RI",1,"Rhode Island",1,2023-05-20,0,0,"B) 2022-2023"
"2851",2023-04-29,"SC",26,"South Carolina",26,2023-05-20,0,0,"B) 2022-2023"
"2852",2023-04-29,"SD",5,"South Dakota",5,2023-05-20,0,0,"B) 2022-2023"
"2853",2023-04-29,"TN",20,"Tennessee",20,2023-05-20,0,0,"B) 2022-2023"
"2854",2023-04-29,"TX",119,"Texas",119,2023-05-20,0,0,"B) 2022-2023"
"2855",2023-04-29,"US",926,"US",912,2023-05-20,-0.0151187904967603,-14,"B) 2022-2023"
"2856",2023-04-29,"UT",1,"Utah",1,2023-05-20,0,0,"B) 2022-2023"
"2857",2023-04-29,"VT",2,"Vermont",2,2023-05-20,0,0,"B) 2022-2023"
"2858",2023-04-29,"VA",38,"Virginia",39,2023-05-20,0.0263157894736842,1,"B) 2022-2023"
"2859",2023-04-29,"WA",11,"Washington",11,2023-05-20,0,0,"B) 2022-2023"
"2860",2023-04-29,"WV",5,"West Virginia",5,2023-05-20,0,0,"B) 2022-2023"
"2861",2023-04-29,"WI",0,"Wisconsin",0,2023-05-20,NA,0,"B) 2022-2023"
"2862",2023-04-29,"WY",1,"Wyoming",1,2023-05-20,0,0,"B) 2022-2023"
"2863",2023-05-06,"AL",6,"Alabama",6,2023-05-20,0,0,"B) 2022-2023"
"2864",2023-05-06,"AK",6,"Alaska",6,2023-05-20,0,0,"B) 2022-2023"
"2865",2023-05-06,"AZ",69,"Arizona",37,2023-05-20,-0.463768115942029,-32,"B) 2022-2023"
"2866",2023-05-06,"AR",9,"Arkansas",9,2023-05-20,0,0,"B) 2022-2023"
"2867",2023-05-06,"CA",21,"California",21,2023-05-20,0,0,"B) 2022-2023"
"2868",2023-05-06,"CO",4,"Colorado",4,2023-05-20,0,0,"B) 2022-2023"
"2869",2023-05-06,"CT",7,"Connecticut",7,2023-05-20,0,0,"B) 2022-2023"
"2870",2023-05-06,"DE",0,"Delaware",0,2023-05-20,NA,0,"B) 2022-2023"
"2871",2023-05-06,"DC",1,"District of Columbia",1,2023-05-20,0,0,"B) 2022-2023"
"2872",2023-05-06,"FL",125,"Florida",127,2023-05-20,0.016,2,"B) 2022-2023"
"2873",2023-05-06,"GA",38,"Georgia",34,2023-05-20,-0.105263157894737,-4,"B) 2022-2023"
"2874",2023-05-06,"HI",0,"Hawaii",0,2023-05-20,NA,0,"B) 2022-2023"
"2875",2023-05-06,"ID",6,"Idaho",6,2023-05-20,0,0,"B) 2022-2023"
"2876",2023-05-06,"IL",29,"Illinois",26,2023-05-20,-0.103448275862069,-3,"B) 2022-2023"
"2877",2023-05-06,"IN",22,"Indiana",20,2023-05-20,-0.0909090909090909,-2,"B) 2022-2023"
"2878",2023-05-06,"IA",6,"Iowa",6,2023-05-20,0,0,"B) 2022-2023"
