"model","target_end_date","target","season","coverage95","model_color"
"UNC_IDD-InfluPaint",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UNC_IDD-InfluPaint",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.941176470588235,"#abbfcb"
"UNC_IDD-InfluPaint",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"UNC_IDD-InfluPaint",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.92,"#abbfcb"
"UNC_IDD-InfluPaint",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"UNC_IDD-InfluPaint",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.549019607843137,"#abbfcb"
"UNC_IDD-InfluPaint",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"UNC_IDD-InfluPaint",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.784313725490196,"#abbfcb"
"UNC_IDD-InfluPaint",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.980392156862745,"#abbfcb"
"UNC_IDD-InfluPaint",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"UNC_IDD-InfluPaint",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",0.92156862745098,"#abbfcb"
"UNC_IDD-InfluPaint",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UNC_IDD-InfluPaint",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.941176470588235,"#abbfcb"
"UNC_IDD-InfluPaint",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.980392156862745,"#abbfcb"
"UNC_IDD-InfluPaint",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",0.941176470588235,"#abbfcb"
"UNC_IDD-InfluPaint",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UNC_IDD-InfluPaint",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",0.92156862745098,"#abbfcb"
"UNC_IDD-InfluPaint",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",0.980392156862745,"#abbfcb"
"UNC_IDD-InfluPaint",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",0.901960784313726,"#abbfcb"
"UNC_IDD-InfluPaint",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"UNC_IDD-InfluPaint",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",0.823529411764706,"#abbfcb"
"UNC_IDD-InfluPaint",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"UNC_IDD-InfluPaint",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",0.862745098039216,"#abbfcb"
"UNC_IDD-InfluPaint",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",0.92156862745098,"#abbfcb"
"UNC_IDD-InfluPaint",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",0.882352941176471,"#abbfcb"
"UNC_IDD-InfluPaint",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"UNC_IDD-InfluPaint",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",0.843137254901961,"#abbfcb"
"UNC_IDD-InfluPaint",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",0.941176470588235,"#abbfcb"
"UNC_IDD-InfluPaint",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",0.92156862745098,"#abbfcb"
"UT_FluCast-Voltaire",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UT_FluCast-Voltaire",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"UT_FluCast-Voltaire",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"UT_FluCast-Voltaire",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"UT_FluCast-Voltaire",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UT_FluCast-Voltaire",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UT_FluCast-Voltaire",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"UT_FluCast-Voltaire",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UT_FluCast-Voltaire",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.923076923076923,"#abbfcb"
"UT_FluCast-Voltaire",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"UT_FluCast-Voltaire",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"UT_FluCast-Voltaire",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UT_FluCast-Voltaire",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.846153846153846,"#abbfcb"
"UT_FluCast-Voltaire",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UT_FluCast-Voltaire",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UT_FluCast-Voltaire",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UT_FluCast-Voltaire",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UT_FluCast-Voltaire",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UT_FluCast-Voltaire",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.903846153846154,"#abbfcb"
"UT_FluCast-Voltaire",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.843137254901961,"#abbfcb"
"UT_FluCast-Voltaire",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"UT_FluCast-Voltaire",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.941176470588235,"#abbfcb"
"UT_FluCast-Voltaire",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"UT_FluCast-Voltaire",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.862745098039216,"#abbfcb"
"UT_FluCast-Voltaire",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.884615384615385,"#abbfcb"
"UT_FluCast-Voltaire",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.96078431372549,"#abbfcb"
"UT_FluCast-Voltaire",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.784313725490196,"#abbfcb"
"UT_FluCast-Voltaire",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.882352941176471,"#abbfcb"
"UT_FluCast-Voltaire",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.882352941176471,"#abbfcb"
"UT_FluCast-Voltaire",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.92156862745098,"#abbfcb"
"UT_FluCast-Voltaire",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.764705882352941,"#abbfcb"
"UT_FluCast-Voltaire",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.980392156862745,"#abbfcb"
"UT_FluCast-Voltaire",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.862745098039216,"#abbfcb"
"UT_FluCast-Voltaire",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.803921568627451,"#abbfcb"
"UT_FluCast-Voltaire",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.92156862745098,"#abbfcb"
"UT_FluCast-Voltaire",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.96078431372549,"#abbfcb"
"UVAFluX-Ensemble",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.901960784313726,"#abbfcb"
"UVAFluX-Ensemble",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.901960784313726,"#abbfcb"
"UVAFluX-Ensemble",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.862745098039216,"#abbfcb"
"UVAFluX-Ensemble",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.538461538461538,"#abbfcb"
"UVAFluX-Ensemble",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.607843137254902,"#abbfcb"
"UVAFluX-Ensemble",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.826923076923077,"#abbfcb"
"UVAFluX-Ensemble",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.607843137254902,"#abbfcb"
"UVAFluX-Ensemble",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.673076923076923,"#abbfcb"
"UVAFluX-Ensemble",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.568627450980392,"#abbfcb"
"UVAFluX-Ensemble",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.490196078431373,"#abbfcb"
"UVAFluX-Ensemble",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.519230769230769,"#abbfcb"
"UVAFluX-Ensemble",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.725490196078431,"#abbfcb"
"UVAFluX-Ensemble",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.673076923076923,"#abbfcb"
"UVAFluX-Ensemble",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.705882352941177,"#abbfcb"
"UVAFluX-Ensemble",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.673076923076923,"#abbfcb"
"UVAFluX-Ensemble",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.705882352941177,"#abbfcb"
"UVAFluX-Ensemble",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.647058823529412,"#abbfcb"
"UVAFluX-Ensemble",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.568627450980392,"#abbfcb"
"UVAFluX-Ensemble",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.764705882352941,"#abbfcb"
"UVAFluX-Ensemble",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.686274509803922,"#abbfcb"
"UVAFluX-Ensemble",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.745098039215686,"#abbfcb"
"UVAFluX-Ensemble",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.576923076923077,"#abbfcb"
"UVAFluX-Ensemble",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.588235294117647,"#abbfcb"
"UVAFluX-Ensemble",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.627450980392157,"#abbfcb"
"UVAFluX-Ensemble",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.627450980392157,"#abbfcb"
"UVAFluX-Ensemble",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.490196078431373,"#abbfcb"
"UVAFluX-Ensemble",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.588235294117647,"#abbfcb"
"UVAFluX-Ensemble",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.490196078431373,"#abbfcb"
"UVAFluX-Ensemble",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.557692307692308,"#abbfcb"
"UVAFluX-Ensemble",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.529411764705882,"#abbfcb"
"UVAFluX-Ensemble",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.686274509803922,"#abbfcb"
"UVAFluX-Ensemble",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.588235294117647,"#abbfcb"
"UVAFluX-Ensemble",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.450980392156863,"#abbfcb"
"UVAFluX-Ensemble",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.549019607843137,"#abbfcb"
"UVAFluX-Ensemble",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.470588235294118,"#abbfcb"
"UVAFluX-Ensemble",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.647058823529412,"#abbfcb"
"UVAFluX-Ensemble",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.274509803921569,"#abbfcb"
"UVAFluX-Ensemble",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.176470588235294,"#abbfcb"
"UVAFluX-Ensemble",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.235294117647059,"#abbfcb"
"UVAFluX-Ensemble",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.333333333333333,"#abbfcb"
"UVAFluX-Ensemble",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.0392156862745098,"#abbfcb"
"UVAFluX-Ensemble",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.196078431372549,"#abbfcb"
"UVAFluX-Ensemble",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.0784313725490196,"#abbfcb"
"UVAFluX-Ensemble",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.254901960784314,"#abbfcb"
"UVAFluX-Ensemble",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.0980392156862745,"#abbfcb"
"UVAFluX-Ensemble",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.372549019607843,"#abbfcb"
"UVAFluX-Ensemble",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.0392156862745098,"#abbfcb"
"UVAFluX-Ensemble",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.254901960784314,"#abbfcb"
"UVAFluX-Ensemble",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.156862745098039,"#abbfcb"
"UVAFluX-Ensemble",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.333333333333333,"#abbfcb"
"UVAFluX-Ensemble",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.215686274509804,"#abbfcb"
"UVAFluX-Ensemble",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.588235294117647,"#abbfcb"
"UVAFluX-Ensemble",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.294117647058824,"#abbfcb"
"UVAFluX-Ensemble",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.686274509803922,"#abbfcb"
"UVAFluX-Ensemble",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.352941176470588,"#abbfcb"
"UVAFluX-Ensemble",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.372549019607843,"#abbfcb"
"UVAFluX-Ensemble",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.352941176470588,"#abbfcb"
"UVAFluX-Ensemble",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.176470588235294,"#abbfcb"
"UVAFluX-Ensemble",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.431372549019608,"#abbfcb"
"UVAFluX-Ensemble",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.313725490196078,"#abbfcb"
"UVAFluX-Ensemble",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.274509803921569,"#abbfcb"
"UVAFluX-Ensemble",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.392156862745098,"#abbfcb"
"UVAFluX-Ensemble",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.0588235294117647,"#abbfcb"
"UVAFluX-Ensemble",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.470588235294118,"#abbfcb"
"UVAFluX-Ensemble",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.294117647058824,"#abbfcb"
"UVAFluX-Ensemble",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.392156862745098,"#abbfcb"
"UVAFluX-Ensemble",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.352941176470588,"#abbfcb"
"UVAFluX-Ensemble",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.588235294117647,"#abbfcb"
"UVAFluX-Ensemble",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.333333333333333,"#abbfcb"
"UVAFluX-Ensemble",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.588235294117647,"#abbfcb"
"UVAFluX-Ensemble",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.568627450980392,"#abbfcb"
"UVAFluX-Ensemble",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.509803921568627,"#abbfcb"
"UVAFluX-Ensemble",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.529411764705882,"#abbfcb"
"UVAFluX-Ensemble",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.450980392156863,"#abbfcb"
"UVAFluX-Ensemble",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.647058823529412,"#abbfcb"
"UVAFluX-Ensemble",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.568627450980392,"#abbfcb"
"UVAFluX-Ensemble",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.705882352941177,"#abbfcb"
"UVAFluX-Ensemble",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.588235294117647,"#abbfcb"
"UVAFluX-Ensemble",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.647058823529412,"#abbfcb"
"UVAFluX-Ensemble",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",0.470588235294118,"#abbfcb"
"UVAFluX-Ensemble",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.549019607843137,"#abbfcb"
"UVAFluX-Ensemble",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.470588235294118,"#abbfcb"
"UVAFluX-Ensemble",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.627450980392157,"#abbfcb"
"UVAFluX-Ensemble",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",0.568627450980392,"#abbfcb"
"UVAFluX-Ensemble",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",0.529411764705882,"#abbfcb"
"UVAFluX-Ensemble",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",0.529411764705882,"#abbfcb"
"UVAFluX-Ensemble",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",0.490196078431373,"#abbfcb"
"UVAFluX-Ensemble",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",0.509803921568627,"#abbfcb"
"UVAFluX-Ensemble",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",0.450980392156863,"#abbfcb"
"UVAFluX-Ensemble",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",0.509803921568627,"#abbfcb"
"UVAFluX-Ensemble",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",0.627450980392157,"#abbfcb"
"UVAFluX-Ensemble",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",0.588235294117647,"#abbfcb"
"UVAFluX-Ensemble",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",0.568627450980392,"#abbfcb"
"UVAFluX-Ensemble",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",0.607843137254902,"#abbfcb"
"UVAFluX-Ensemble",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",0.607843137254902,"#abbfcb"
"UVAFluX-Ensemble",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",0.509803921568627,"#abbfcb"
"VTSanghani-ExogModel",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.519230769230769,"#abbfcb"
"VTSanghani-ExogModel",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.269230769230769,"#abbfcb"
"VTSanghani-ExogModel",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.307692307692308,"#abbfcb"
"VTSanghani-ExogModel",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.384615384615385,"#abbfcb"
"VTSanghani-ExogModel",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.0769230769230769,"#abbfcb"
"VTSanghani-ExogModel",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.269230769230769,"#abbfcb"
"VTSanghani-ExogModel",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.115384615384615,"#abbfcb"
"VTSanghani-ExogModel",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.173076923076923,"#abbfcb"
"VTSanghani-ExogModel",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.0576923076923077,"#abbfcb"
"VTSanghani-ExogModel",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.461538461538462,"#abbfcb"
"VTSanghani-ExogModel",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.173076923076923,"#abbfcb"
"VTSanghani-ExogModel",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.826923076923077,"#abbfcb"
"VTSanghani-ExogModel",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.153846153846154,"#abbfcb"
"VTSanghani-ExogModel",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.807692307692308,"#abbfcb"
"VTSanghani-ExogModel",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.346153846153846,"#abbfcb"
"VTSanghani-ExogModel",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.596153846153846,"#abbfcb"
"VTSanghani-ExogModel",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.769230769230769,"#abbfcb"
"VTSanghani-ExogModel",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.884615384615385,"#abbfcb"
"VTSanghani-ExogModel",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.538461538461538,"#abbfcb"
"VTSanghani-ExogModel",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.807692307692308,"#abbfcb"
"VTSanghani-ExogModel",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.788461538461538,"#abbfcb"
"VTSanghani-ExogModel",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.75,"#abbfcb"
"VTSanghani-ExogModel",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.788461538461538,"#abbfcb"
"VTSanghani-ExogModel",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.153846153846154,"#abbfcb"
"VTSanghani-ExogModel",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.557692307692308,"#abbfcb"
"VTSanghani-ExogModel",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.788461538461538,"#abbfcb"
"VTSanghani-ExogModel",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.75,"#abbfcb"
"VTSanghani-ExogModel",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.711538461538462,"#abbfcb"
"VTSanghani-ExogModel",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.653846153846154,"#abbfcb"
"VTSanghani-ExogModel",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.769230769230769,"#abbfcb"
"VTSanghani-ExogModel",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.75,"#abbfcb"
"VTSanghani-ExogModel",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.846153846153846,"#abbfcb"
"VTSanghani-ExogModel",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.826923076923077,"#abbfcb"
"VTSanghani-ExogModel",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.846153846153846,"#abbfcb"
"VTSanghani-ExogModel",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.5,"#abbfcb"
"VTSanghani-ExogModel",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.711538461538462,"#abbfcb"
"VTSanghani-ExogModel",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.826923076923077,"#abbfcb"
"VTSanghani-ExogModel",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.75,"#abbfcb"
"VTSanghani-ExogModel",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",0.865384615384615,"#abbfcb"
"VTSanghani-ExogModel",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",0.865384615384615,"#abbfcb"
"VTSanghani-ExogModel",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",0.788461538461538,"#abbfcb"
"VTSanghani-ExogModel",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",0.846153846153846,"#abbfcb"
"VTSanghani-ExogModel",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",0.788461538461538,"#abbfcb"
"VTSanghani-ExogModel",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",0.923076923076923,"#abbfcb"
"VTSanghani-ExogModel",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",0.826923076923077,"#abbfcb"
"VTSanghani-ExogModel",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",0.884615384615385,"#abbfcb"
"VTSanghani-ExogModel",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",0.769230769230769,"#abbfcb"
"VTSanghani-ExogModel",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",0.673076923076923,"#abbfcb"
"VTSanghani-ExogModel",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",0.615384615384615,"#abbfcb"
"VTSanghani-ExogModel",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",0.826923076923077,"#abbfcb"
