"model","location_name","relative_WIS","season"
"CEPH-Rtrend_fluH","Idaho",1.04644731299465,"2022-2023"
"CEPH-Rtrend_fluH","Illinois",0.77507354011892,"2022-2023"
"CEPH-Rtrend_fluH","Indiana",0.814483018710854,"2022-2023"
"CEPH-Rtrend_fluH","Iowa",0.561416102852663,"2022-2023"
"CEPH-Rtrend_fluH","Kansas",0.735070478499694,"2022-2023"
"CEPH-Rtrend_fluH","Kentucky",0.824898214192084,"2022-2023"
"CEPH-Rtrend_fluH","Louisiana",1.05173012178657,"2022-2023"
"CEPH-Rtrend_fluH","Maine",0.808340813254764,"2022-2023"
"CEPH-Rtrend_fluH","Maryland",0.714510120938944,"2022-2023"
"CEPH-Rtrend_fluH","Massachusetts",0.503357805967925,"2022-2023"
"CEPH-Rtrend_fluH","Michigan",0.432159871547718,"2022-2023"
"CEPH-Rtrend_fluH","Minnesota",1.20542002497103,"2022-2023"
"CEPH-Rtrend_fluH","Mississippi",1.02562139717924,"2022-2023"
"CEPH-Rtrend_fluH","Missouri",0.868937251239669,"2022-2023"
"CEPH-Rtrend_fluH","Montana",1.29410582689858,"2022-2023"
"CEPH-Rtrend_fluH","Nebraska",0.549684389129957,"2022-2023"
"CEPH-Rtrend_fluH","Nevada",0.860960768456507,"2022-2023"
"CEPH-Rtrend_fluH","New Hampshire",0.941329847465996,"2022-2023"
"CEPH-Rtrend_fluH","New Jersey",0.839444982883168,"2022-2023"
"CEPH-Rtrend_fluH","New Mexico",0.692436566062616,"2022-2023"
"CEPH-Rtrend_fluH","New York",0.443598245280469,"2022-2023"
"CEPH-Rtrend_fluH","North Carolina",0.845903595412027,"2022-2023"
"CEPH-Rtrend_fluH","North Dakota",0.971978450858602,"2022-2023"
"CEPH-Rtrend_fluH","Ohio",0.482347794218292,"2022-2023"
"CEPH-Rtrend_fluH","Oklahoma",0.951427802991713,"2022-2023"
"CEPH-Rtrend_fluH","Oregon",0.838645366149172,"2022-2023"
"CEPH-Rtrend_fluH","Pennsylvania",0.929420118749037,"2022-2023"
"CEPH-Rtrend_fluH","Puerto Rico",1.59971103859922,"2022-2023"
"CEPH-Rtrend_fluH","Rhode Island",0.891739256540757,"2022-2023"
"CEPH-Rtrend_fluH","South Carolina",1.2642551979493,"2022-2023"
"CEPH-Rtrend_fluH","South Dakota",0.959707833853943,"2022-2023"
"CEPH-Rtrend_fluH","Tennessee",0.827729184235685,"2022-2023"
"CEPH-Rtrend_fluH","Texas",0.98799459331861,"2022-2023"
"CEPH-Rtrend_fluH","Utah",1.19092242499977,"2022-2023"
"CEPH-Rtrend_fluH","Vermont",0.860397326945909,"2022-2023"
"CEPH-Rtrend_fluH","Virginia",0.885873914069486,"2022-2023"
"CEPH-Rtrend_fluH","Washington",0.997821981157476,"2022-2023"
"CEPH-Rtrend_fluH","West Virginia",0.675265992415372,"2022-2023"
"CEPH-Rtrend_fluH","Wisconsin",0.74153102596756,"2022-2023"
"CEPH-Rtrend_fluH","Wyoming",1.52869568684258,"2022-2023"
"CMU-TimeSeries","Alabama",1.20830999931598,"2022-2023"
"CMU-TimeSeries","Alaska",0.773412540055391,"2022-2023"
"CMU-TimeSeries","Arizona",0.70688679788732,"2022-2023"
"CMU-TimeSeries","Arkansas",0.6752013091629,"2022-2023"
"CMU-TimeSeries","California",0.635203680695723,"2022-2023"
"CMU-TimeSeries","Colorado",0.651697881572262,"2022-2023"
"CMU-TimeSeries","Connecticut",0.644057930232018,"2022-2023"
"CMU-TimeSeries","Delaware",1.00269047767259,"2022-2023"
"CMU-TimeSeries","District of Columbia",0.960113251827628,"2022-2023"
"CMU-TimeSeries","Florida",0.698125585949009,"2022-2023"
"CMU-TimeSeries","Georgia",1.55859106308557,"2022-2023"
"CMU-TimeSeries","Hawaii",1.1594360018603,"2022-2023"
"CMU-TimeSeries","Idaho",0.620264434112305,"2022-2023"
"CMU-TimeSeries","Illinois",0.629793750138218,"2022-2023"
"CMU-TimeSeries","Indiana",0.588462251378976,"2022-2023"
"CMU-TimeSeries","Iowa",0.596786093623164,"2022-2023"
"CMU-TimeSeries","Kansas",0.648996295273557,"2022-2023"
"CMU-TimeSeries","Kentucky",0.585476809055046,"2022-2023"
"CMU-TimeSeries","Louisiana",0.989823051233484,"2022-2023"
"CMU-TimeSeries","Maine",0.642450134419495,"2022-2023"
"CMU-TimeSeries","Maryland",0.665733087271277,"2022-2023"
"CMU-TimeSeries","Massachusetts",0.573876750656455,"2022-2023"
"CMU-TimeSeries","Michigan",0.539781615675003,"2022-2023"
"CMU-TimeSeries","Minnesota",0.675511909495805,"2022-2023"
"CMU-TimeSeries","Mississippi",1.05596753882748,"2022-2023"
"CMU-TimeSeries","Missouri",0.665287379978056,"2022-2023"
"CMU-TimeSeries","Montana",0.680042747568586,"2022-2023"
"CMU-TimeSeries","Nebraska",0.499574501749312,"2022-2023"
"CMU-TimeSeries","Nevada",0.694957776698881,"2022-2023"
"CMU-TimeSeries","New Hampshire",0.595409495296084,"2022-2023"
"CMU-TimeSeries","New Jersey",0.655358133437836,"2022-2023"
"CMU-TimeSeries","New Mexico",0.558446174991974,"2022-2023"
"CMU-TimeSeries","New York",0.579755308994393,"2022-2023"
"CMU-TimeSeries","North Carolina",1.02999648338862,"2022-2023"
"CMU-TimeSeries","North Dakota",0.673438165911046,"2022-2023"
"CMU-TimeSeries","Ohio",0.534294834466233,"2022-2023"
"CMU-TimeSeries","Oklahoma",0.654337533984676,"2022-2023"
"CMU-TimeSeries","Oregon",0.602343704433074,"2022-2023"
"CMU-TimeSeries","Pennsylvania",0.679753638581833,"2022-2023"
"CMU-TimeSeries","Puerto Rico",1.64711562619103,"2022-2023"
"CMU-TimeSeries","Rhode Island",0.621609570513205,"2022-2023"
"CMU-TimeSeries","South Carolina",1.22987054530378,"2022-2023"
"CMU-TimeSeries","South Dakota",0.750126776215703,"2022-2023"
"CMU-TimeSeries","Tennessee",0.726576676652665,"2022-2023"
"CMU-TimeSeries","Texas",0.644065427452324,"2022-2023"
"CMU-TimeSeries","Utah",0.812299444994325,"2022-2023"
"CMU-TimeSeries","Vermont",0.717176947931603,"2022-2023"
"CMU-TimeSeries","Virginia",0.860327387874456,"2022-2023"
"CMU-TimeSeries","Washington",0.632123006629491,"2022-2023"
"CMU-TimeSeries","West Virginia",0.594970571338974,"2022-2023"
"CMU-TimeSeries","Wisconsin",0.677756470944611,"2022-2023"
"CMU-TimeSeries","Wyoming",0.7811938651403,"2022-2023"
"CU-ensemble","Alabama",1.13591951628461,"2022-2023"
"CU-ensemble","Alaska",0.88789978372318,"2022-2023"
"CU-ensemble","Arizona",0.869326746551213,"2022-2023"
"CU-ensemble","Arkansas",0.756652463907454,"2022-2023"
"CU-ensemble","California",0.746095689690023,"2022-2023"
"CU-ensemble","Colorado",0.882116838842264,"2022-2023"
"CU-ensemble","Connecticut",0.855710538983453,"2022-2023"
"CU-ensemble","Delaware",0.951463533746414,"2022-2023"
"CU-ensemble","District of Columbia",0.975071759017984,"2022-2023"
"CU-ensemble","Florida",0.733490069435686,"2022-2023"
"CU-ensemble","Georgia",0.966781134268509,"2022-2023"
"CU-ensemble","Hawaii",1.032408678654,"2022-2023"
"CU-ensemble","Idaho",1.01456203066288,"2022-2023"
"CU-ensemble","Illinois",0.766343356791031,"2022-2023"
"CU-ensemble","Indiana",0.797542792527389,"2022-2023"
"CU-ensemble","Iowa",0.865372594582295,"2022-2023"
"CU-ensemble","Kansas",0.728700371191217,"2022-2023"
"CU-ensemble","Kentucky",1.00405122601039,"2022-2023"
"CU-ensemble","Louisiana",0.944030354382447,"2022-2023"
"CU-ensemble","Maine",0.894124687157519,"2022-2023"
"CU-ensemble","Maryland",1.01369921208561,"2022-2023"
"CU-ensemble","Massachusetts",0.780720953671217,"2022-2023"
"CU-ensemble","Michigan",1.20982444396416,"2022-2023"
"CU-ensemble","Minnesota",0.932049784856226,"2022-2023"
"CU-ensemble","Mississippi",0.755708991005706,"2022-2023"
"CU-ensemble","Missouri",0.799687283576762,"2022-2023"
"CU-ensemble","Montana",0.92233603945122,"2022-2023"
"CU-ensemble","Nebraska",1.01032689917138,"2022-2023"
"CU-ensemble","Nevada",0.891616235726202,"2022-2023"
"CU-ensemble","New Hampshire",1.0596473766687,"2022-2023"
"CU-ensemble","New Jersey",0.786072505616162,"2022-2023"
"CU-ensemble","New Mexico",0.84337072767991,"2022-2023"
"CU-ensemble","New York",0.933440762397616,"2022-2023"
"CU-ensemble","North Carolina",1.17638631951879,"2022-2023"
"CU-ensemble","North Dakota",0.86507493062445,"2022-2023"
"CU-ensemble","Ohio",0.844387344030417,"2022-2023"
"CU-ensemble","Oklahoma",0.75358892264222,"2022-2023"
"CU-ensemble","Oregon",0.801656306930477,"2022-2023"
"CU-ensemble","Pennsylvania",0.739775977220333,"2022-2023"
"CU-ensemble","Puerto Rico",1.13772787462928,"2022-2023"
"CU-ensemble","Rhode Island",0.901566357501135,"2022-2023"
"CU-ensemble","South Carolina",1.0180702475964,"2022-2023"
"CU-ensemble","South Dakota",0.996576220427784,"2022-2023"
"CU-ensemble","Tennessee",0.756775636590422,"2022-2023"
"CU-ensemble","Texas",0.73197765873797,"2022-2023"
"CU-ensemble","Utah",1.06507489951559,"2022-2023"
"CU-ensemble","Vermont",0.870287651987382,"2022-2023"
"CU-ensemble","Virginia",0.722445898398697,"2022-2023"
"CU-ensemble","Washington",0.81551216131469,"2022-2023"
"CU-ensemble","West Virginia",0.71763032746102,"2022-2023"
"CU-ensemble","Wisconsin",0.767654432440441,"2022-2023"
"CU-ensemble","Wyoming",0.851265493892646,"2022-2023"
"Flusight-baseline","Alabama",1,"2022-2023"
"Flusight-baseline","Alaska",1,"2022-2023"
"Flusight-baseline","Arizona",1,"2022-2023"
"Flusight-baseline","Arkansas",1,"2022-2023"
"Flusight-baseline","California",1,"2022-2023"
"Flusight-baseline","Colorado",1,"2022-2023"
"Flusight-baseline","Connecticut",1,"2022-2023"
"Flusight-baseline","Delaware",1,"2022-2023"
"Flusight-baseline","District of Columbia",1,"2022-2023"
"Flusight-baseline","Florida",1,"2022-2023"
"Flusight-baseline","Georgia",1,"2022-2023"
"Flusight-baseline","Hawaii",1,"2022-2023"
"Flusight-baseline","Idaho",1,"2022-2023"
"Flusight-baseline","Illinois",1,"2022-2023"
"Flusight-baseline","Indiana",1,"2022-2023"
"Flusight-baseline","Iowa",1,"2022-2023"
"Flusight-baseline","Kansas",1,"2022-2023"
"Flusight-baseline","Kentucky",1,"2022-2023"
"Flusight-baseline","Louisiana",1,"2022-2023"
"Flusight-baseline","Maine",1,"2022-2023"
"Flusight-baseline","Maryland",1,"2022-2023"
"Flusight-baseline","Massachusetts",1,"2022-2023"
"Flusight-baseline","Michigan",1,"2022-2023"
"Flusight-baseline","Minnesota",1,"2022-2023"
"Flusight-baseline","Mississippi",1,"2022-2023"
"Flusight-baseline","Missouri",1,"2022-2023"
"Flusight-baseline","Montana",1,"2022-2023"
"Flusight-baseline","Nebraska",1,"2022-2023"
"Flusight-baseline","Nevada",1,"2022-2023"
"Flusight-baseline","New Hampshire",1,"2022-2023"
"Flusight-baseline","New Jersey",1,"2022-2023"
"Flusight-baseline","New Mexico",1,"2022-2023"
"Flusight-baseline","New York",1,"2022-2023"
"Flusight-baseline","North Carolina",1,"2022-2023"
"Flusight-baseline","North Dakota",1,"2022-2023"
"Flusight-baseline","Ohio",1,"2022-2023"
"Flusight-baseline","Oklahoma",1,"2022-2023"
"Flusight-baseline","Oregon",1,"2022-2023"
"Flusight-baseline","Pennsylvania",1,"2022-2023"
"Flusight-baseline","Puerto Rico",1,"2022-2023"
"Flusight-baseline","Rhode Island",1,"2022-2023"
"Flusight-baseline","South Carolina",1,"2022-2023"
"Flusight-baseline","South Dakota",1,"2022-2023"
"Flusight-baseline","Tennessee",1,"2022-2023"
"Flusight-baseline","Texas",1,"2022-2023"
"Flusight-baseline","Utah",1,"2022-2023"
"Flusight-baseline","Vermont",1,"2022-2023"
"Flusight-baseline","Virginia",1,"2022-2023"
"Flusight-baseline","Washington",1,"2022-2023"
"Flusight-baseline","West Virginia",1,"2022-2023"
"Flusight-baseline","Wisconsin",1,"2022-2023"
"Flusight-baseline","Wyoming",1,"2022-2023"
"Flusight-ensemble","Alabama",1.00907677226319,"2022-2023"
"Flusight-ensemble","Alaska",0.835976610758382,"2022-2023"
"Flusight-ensemble","Arizona",0.808967689204166,"2022-2023"
"Flusight-ensemble","Arkansas",0.799328564124479,"2022-2023"
"Flusight-ensemble","California",0.852304492818227,"2022-2023"
"Flusight-ensemble","Colorado",0.737344761525259,"2022-2023"
"Flusight-ensemble","Connecticut",0.764104423921923,"2022-2023"
"Flusight-ensemble","Delaware",0.97511475263272,"2022-2023"
"Flusight-ensemble","District of Columbia",0.830384888006146,"2022-2023"
"Flusight-ensemble","Florida",0.713480669923718,"2022-2023"
"Flusight-ensemble","Georgia",0.876693906558678,"2022-2023"
"Flusight-ensemble","Hawaii",0.883610321594163,"2022-2023"
"Flusight-ensemble","Idaho",0.699050385889261,"2022-2023"
"Flusight-ensemble","Illinois",0.811544477666656,"2022-2023"
"Flusight-ensemble","Indiana",0.794072851705625,"2022-2023"
"Flusight-ensemble","Iowa",0.68731219081121,"2022-2023"
"Flusight-ensemble","Kansas",0.76911042587959,"2022-2023"
"Flusight-ensemble","Kentucky",0.778010717065358,"2022-2023"
"Flusight-ensemble","Louisiana",0.797946687641827,"2022-2023"
"Flusight-ensemble","Maine",0.682985349155121,"2022-2023"
"Flusight-ensemble","Maryland",0.752112467632311,"2022-2023"
"Flusight-ensemble","Massachusetts",0.641671584333819,"2022-2023"
"Flusight-ensemble","Michigan",0.634585641728208,"2022-2023"
"Flusight-ensemble","Minnesota",0.789904615732786,"2022-2023"
"Flusight-ensemble","Mississippi",0.739947917344228,"2022-2023"
"Flusight-ensemble","Missouri",0.777386528625858,"2022-2023"
"Flusight-ensemble","Montana",0.76739652939489,"2022-2023"
"Flusight-ensemble","Nebraska",0.757128297149347,"2022-2023"
"Flusight-ensemble","Nevada",0.828825185507655,"2022-2023"
"Flusight-ensemble","New Hampshire",0.671639804299772,"2022-2023"
"Flusight-ensemble","New Jersey",0.778467509377733,"2022-2023"
"Flusight-ensemble","New Mexico",0.726222719511469,"2022-2023"
"Flusight-ensemble","New York",0.729400089916323,"2022-2023"
"Flusight-ensemble","North Carolina",0.877735828891477,"2022-2023"
"Flusight-ensemble","North Dakota",0.724112418012783,"2022-2023"
"Flusight-ensemble","Ohio",0.711633945630548,"2022-2023"
"Flusight-ensemble","Oklahoma",0.718570763539562,"2022-2023"
"Flusight-ensemble","Oregon",0.683819982432286,"2022-2023"
"Flusight-ensemble","Pennsylvania",0.778349435523166,"2022-2023"
"Flusight-ensemble","Puerto Rico",0.986807178343167,"2022-2023"
"Flusight-ensemble","Rhode Island",0.747273666308214,"2022-2023"
"Flusight-ensemble","South Carolina",0.948495778546713,"2022-2023"
"Flusight-ensemble","South Dakota",0.879973673704994,"2022-2023"
"Flusight-ensemble","Tennessee",0.771451643774233,"2022-2023"
"Flusight-ensemble","Texas",0.765244466199076,"2022-2023"
"Flusight-ensemble","Utah",0.817577523467785,"2022-2023"
"Flusight-ensemble","Vermont",0.705456214977642,"2022-2023"
"Flusight-ensemble","Virginia",0.756227611947715,"2022-2023"
"Flusight-ensemble","Washington",0.763488647570061,"2022-2023"
"Flusight-ensemble","West Virginia",0.731730299241215,"2022-2023"
"Flusight-ensemble","Wisconsin",0.760869566360856,"2022-2023"
"Flusight-ensemble","Wyoming",0.844161981169343,"2022-2023"
"GT-FluFNP","Alabama",0.994402260461637,"2022-2023"
"GT-FluFNP","Alaska",0.756572122233332,"2022-2023"
"GT-FluFNP","Arizona",0.791432007960657,"2022-2023"
"GT-FluFNP","Arkansas",0.826936106119151,"2022-2023"
"GT-FluFNP","California",0.803345353799491,"2022-2023"
"GT-FluFNP","Colorado",0.607606672303291,"2022-2023"
"GT-FluFNP","Connecticut",0.669632921532814,"2022-2023"
"GT-FluFNP","Delaware",0.863819802702076,"2022-2023"
"GT-FluFNP","District of Columbia",0.888527307065957,"2022-2023"
"GT-FluFNP","Florida",0.712622090400399,"2022-2023"
"GT-FluFNP","Georgia",1.20130033365921,"2022-2023"
"GT-FluFNP","Idaho",0.920890882755602,"2022-2023"
"GT-FluFNP","Illinois",0.796202793778213,"2022-2023"
"GT-FluFNP","Indiana",0.760907743803078,"2022-2023"
"GT-FluFNP","Iowa",0.889990722800233,"2022-2023"
"GT-FluFNP","Kansas",0.751248350950116,"2022-2023"
"GT-FluFNP","Kentucky",0.806422834256018,"2022-2023"
"GT-FluFNP","Louisiana",0.888847553261634,"2022-2023"
"GT-FluFNP","Maine",0.780582432916551,"2022-2023"
"GT-FluFNP","Maryland",0.905683950803731,"2022-2023"
"GT-FluFNP","Massachusetts",0.685887969480204,"2022-2023"
"GT-FluFNP","Michigan",0.718399582270862,"2022-2023"
"GT-FluFNP","Minnesota",0.85723397634515,"2022-2023"
"GT-FluFNP","Mississippi",0.98142543428359,"2022-2023"
"GT-FluFNP","Missouri",0.738818223471189,"2022-2023"
"GT-FluFNP","Montana",0.646180836792548,"2022-2023"
"GT-FluFNP","Nebraska",0.832078831813269,"2022-2023"
"GT-FluFNP","Nevada",0.787265061504897,"2022-2023"
"GT-FluFNP","New Hampshire",0.691568846213191,"2022-2023"
"GT-FluFNP","New Jersey",0.826313608045145,"2022-2023"
"GT-FluFNP","New Mexico",0.909580733776138,"2022-2023"
"GT-FluFNP","New York",0.932337571000538,"2022-2023"
"GT-FluFNP","North Carolina",0.778604423752984,"2022-2023"
"GT-FluFNP","North Dakota",0.869403418703778,"2022-2023"
"GT-FluFNP","Ohio",0.821367203673539,"2022-2023"
"GT-FluFNP","Oklahoma",0.748817073533934,"2022-2023"
"GT-FluFNP","Oregon",0.853540366767952,"2022-2023"
"GT-FluFNP","Pennsylvania",0.841990715606691,"2022-2023"
"GT-FluFNP","Rhode Island",0.779417224717593,"2022-2023"
"GT-FluFNP","South Carolina",0.976816332179931,"2022-2023"
"GT-FluFNP","South Dakota",1.00898007233714,"2022-2023"
"GT-FluFNP","Tennessee",0.895001804828103,"2022-2023"
"GT-FluFNP","Texas",0.825411229297986,"2022-2023"
"GT-FluFNP","Utah",0.725139678617485,"2022-2023"
"GT-FluFNP","Vermont",0.8874091103603,"2022-2023"
"GT-FluFNP","Virginia",0.931287171703556,"2022-2023"
"GT-FluFNP","Washington",0.823955348928474,"2022-2023"
"GT-FluFNP","West Virginia",0.789933035530715,"2022-2023"
"GT-FluFNP","Wisconsin",0.810008680472912,"2022-2023"
"GT-FluFNP","Wyoming",0.879749006786136,"2022-2023"
"ISU_NiemiLab-Flu","Alabama",2.4557919100137,"2022-2023"
"ISU_NiemiLab-Flu","Alaska",1.43886170795812,"2022-2023"
"ISU_NiemiLab-Flu","Arizona",1.19370772336657,"2022-2023"
"ISU_NiemiLab-Flu","Arkansas",1.55076384730529,"2022-2023"
"ISU_NiemiLab-Flu","California",1.45414958250546,"2022-2023"
"ISU_NiemiLab-Flu","Colorado",1.06690640602455,"2022-2023"
"ISU_NiemiLab-Flu","Connecticut",1.69252324245374,"2022-2023"
"ISU_NiemiLab-Flu","Delaware",1.37893847005548,"2022-2023"
"ISU_NiemiLab-Flu","District of Columbia",1.60423924658784,"2022-2023"
"ISU_NiemiLab-Flu","Florida",1.22986194991168,"2022-2023"
"ISU_NiemiLab-Flu","Georgia",2.26238965388938,"2022-2023"
"ISU_NiemiLab-Flu","Hawaii",1.20589869870036,"2022-2023"
"ISU_NiemiLab-Flu","Idaho",1.14791562750596,"2022-2023"
"ISU_NiemiLab-Flu","Illinois",1.39926433149636,"2022-2023"
"ISU_NiemiLab-Flu","Indiana",1.37596330717545,"2022-2023"
"ISU_NiemiLab-Flu","Iowa",1.03117349860349,"2022-2023"
"ISU_NiemiLab-Flu","Kansas",1.14300211685491,"2022-2023"
"ISU_NiemiLab-Flu","Kentucky",1.46447083081986,"2022-2023"
"ISU_NiemiLab-Flu","Louisiana",1.70846465353228,"2022-2023"
"ISU_NiemiLab-Flu","Maine",1.39759842898263,"2022-2023"
"ISU_NiemiLab-Flu","Maryland",1.56516810124922,"2022-2023"
"ISU_NiemiLab-Flu","Massachusetts",1.02318599367282,"2022-2023"
"ISU_NiemiLab-Flu","Michigan",1.35234483587369,"2022-2023"
"ISU_NiemiLab-Flu","Minnesota",1.38751025613507,"2022-2023"
"ISU_NiemiLab-Flu","Mississippi",2.0492699735689,"2022-2023"
"ISU_NiemiLab-Flu","Missouri",1.32815062287812,"2022-2023"
"ISU_NiemiLab-Flu","Montana",1.21260023119946,"2022-2023"
"ISU_NiemiLab-Flu","Nebraska",1.38849141704732,"2022-2023"
"ISU_NiemiLab-Flu","Nevada",1.27719209028032,"2022-2023"
"ISU_NiemiLab-Flu","New Hampshire",1.1653071251671,"2022-2023"
"ISU_NiemiLab-Flu","New Jersey",1.4282097455746,"2022-2023"
"ISU_NiemiLab-Flu","New Mexico",1.30628286051346,"2022-2023"
"ISU_NiemiLab-Flu","New York",1.11258215223055,"2022-2023"
"ISU_NiemiLab-Flu","North Carolina",1.4946988459012,"2022-2023"
"ISU_NiemiLab-Flu","North Dakota",1.48927099959755,"2022-2023"
"ISU_NiemiLab-Flu","Ohio",1.35141551941811,"2022-2023"
"ISU_NiemiLab-Flu","Oklahoma",1.10920210955748,"2022-2023"
"ISU_NiemiLab-Flu","Oregon",1.20551935040027,"2022-2023"
"ISU_NiemiLab-Flu","Pennsylvania",1.44654594165612,"2022-2023"
"ISU_NiemiLab-Flu","Puerto Rico",1.18445390377533,"2022-2023"
"ISU_NiemiLab-Flu","Rhode Island",1.212419352339,"2022-2023"
"ISU_NiemiLab-Flu","South Carolina",2.01961621853985,"2022-2023"
"ISU_NiemiLab-Flu","South Dakota",1.3833060190832,"2022-2023"
"ISU_NiemiLab-Flu","Tennessee",1.41325074572578,"2022-2023"
"ISU_NiemiLab-Flu","Texas",1.55733015139563,"2022-2023"
"ISU_NiemiLab-Flu","Utah",1.42797649320489,"2022-2023"
"ISU_NiemiLab-Flu","Vermont",1.24935379802099,"2022-2023"
"ISU_NiemiLab-Flu","Virginia",1.26991035211728,"2022-2023"
"ISU_NiemiLab-Flu","Washington",1.22530723063416,"2022-2023"
"ISU_NiemiLab-Flu","West Virginia",1.31054561588356,"2022-2023"
"ISU_NiemiLab-Flu","Wisconsin",1.00954914258052,"2022-2023"
"ISU_NiemiLab-Flu","Wyoming",1.3595420829269,"2022-2023"
"JHU_IDD-CovidSP","Alabama",5.82581228907858,"2022-2023"
"JHU_IDD-CovidSP","Alaska",0.758564554275037,"2022-2023"
"JHU_IDD-CovidSP","Arizona",0.728669412942856,"2022-2023"
"JHU_IDD-CovidSP","Arkansas",1.6704863186056,"2022-2023"
"JHU_IDD-CovidSP","California",1.55436446607198,"2022-2023"
"JHU_IDD-CovidSP","Colorado",1.09627141704839,"2022-2023"
"JHU_IDD-CovidSP","Connecticut",1.2619375929419,"2022-2023"
"JHU_IDD-CovidSP","Delaware",2.32486401672204,"2022-2023"
"JHU_IDD-CovidSP","District of Columbia",2.68344190286563,"2022-2023"
"JHU_IDD-CovidSP","Florida",1.38594018593744,"2022-2023"
"JHU_IDD-CovidSP","Georgia",12.9279280110385,"2022-2023"
"JHU_IDD-CovidSP","Hawaii",0.912841298337978,"2022-2023"
"JHU_IDD-CovidSP","Idaho",0.699718008038996,"2022-2023"
"JHU_IDD-CovidSP","Illinois",2.28688330694945,"2022-2023"
"JHU_IDD-CovidSP","Indiana",2.0812709027848,"2022-2023"
"JHU_IDD-CovidSP","Iowa",0.984638906569084,"2022-2023"
"JHU_IDD-CovidSP","Kansas",1.55942777082373,"2022-2023"
"JHU_IDD-CovidSP","Kentucky",1.33451000768388,"2022-2023"
"JHU_IDD-CovidSP","Louisiana",2.71004060921135,"2022-2023"
"JHU_IDD-CovidSP","Maine",1.00325179516322,"2022-2023"
"JHU_IDD-CovidSP","Maryland",3.64204047631436,"2022-2023"
"JHU_IDD-CovidSP","Massachusetts",0.994085193814352,"2022-2023"
"JHU_IDD-CovidSP","Michigan",1.23448422657133,"2022-2023"
"JHU_IDD-CovidSP","Minnesota",2.78000802912714,"2022-2023"
"JHU_IDD-CovidSP","Mississippi",1.77223212683446,"2022-2023"
"JHU_IDD-CovidSP","Missouri",1.11239868631824,"2022-2023"
"JHU_IDD-CovidSP","Montana",0.845047130213705,"2022-2023"
"JHU_IDD-CovidSP","Nebraska",2.3624967294746,"2022-2023"
"JHU_IDD-CovidSP","Nevada",0.732630174384544,"2022-2023"
"JHU_IDD-CovidSP","New Hampshire",0.569728050183503,"2022-2023"
"JHU_IDD-CovidSP","New Jersey",2.42963097170918,"2022-2023"
"JHU_IDD-CovidSP","New Mexico",0.642324998001746,"2022-2023"
"JHU_IDD-CovidSP","New York",1.8395349138325,"2022-2023"
"JHU_IDD-CovidSP","North Carolina",5.66670144971786,"2022-2023"
"JHU_IDD-CovidSP","North Dakota",0.705590405684285,"2022-2023"
"JHU_IDD-CovidSP","Ohio",2.27046173568589,"2022-2023"
"JHU_IDD-CovidSP","Oklahoma",0.652038694083731,"2022-2023"
"JHU_IDD-CovidSP","Oregon",0.91212391366306,"2022-2023"
"JHU_IDD-CovidSP","Pennsylvania",2.23385615318084,"2022-2023"
"JHU_IDD-CovidSP","Rhode Island",0.760630998290775,"2022-2023"
"JHU_IDD-CovidSP","South Carolina",6.15555109715612,"2022-2023"
"JHU_IDD-CovidSP","South Dakota",2.69378320643678,"2022-2023"
"JHU_IDD-CovidSP","Tennessee",3.18558689983475,"2022-2023"
"JHU_IDD-CovidSP","Texas",2.53611407408231,"2022-2023"
"JHU_IDD-CovidSP","Utah",0.805910850434157,"2022-2023"
"JHU_IDD-CovidSP","Vermont",0.82406410147229,"2022-2023"
"JHU_IDD-CovidSP","Virginia",6.42953090334755,"2022-2023"
"JHU_IDD-CovidSP","Washington",1.11183618796699,"2022-2023"
"JHU_IDD-CovidSP","West Virginia",1.67254010336391,"2022-2023"
"JHU_IDD-CovidSP","Wisconsin",1.24373052719013,"2022-2023"
"JHU_IDD-CovidSP","Wyoming",0.961334769867605,"2022-2023"
"MIGHTE-Nsemble","Alabama",1.58062339724632,"2022-2023"
"MIGHTE-Nsemble","Alaska",0.733915850867314,"2022-2023"
"MIGHTE-Nsemble","Arizona",0.87244066586745,"2022-2023"
"MIGHTE-Nsemble","Arkansas",0.691880007997218,"2022-2023"
"MIGHTE-Nsemble","California",0.908688567708779,"2022-2023"
"MIGHTE-Nsemble","Colorado",0.800296000572399,"2022-2023"
"MIGHTE-Nsemble","Connecticut",0.846872085340796,"2022-2023"
"MIGHTE-Nsemble","Delaware",0.808478791566011,"2022-2023"
"MIGHTE-Nsemble","District of Columbia",0.795000547738604,"2022-2023"
"MIGHTE-Nsemble","Florida",0.669627393157511,"2022-2023"
"MIGHTE-Nsemble","Georgia",1.09970738470838,"2022-2023"
"MIGHTE-Nsemble","Hawaii",0.822799786069679,"2022-2023"
"MIGHTE-Nsemble","Idaho",0.65403940913234,"2022-2023"
"MIGHTE-Nsemble","Illinois",0.796374352277381,"2022-2023"
"MIGHTE-Nsemble","Indiana",0.621905151684256,"2022-2023"
"MIGHTE-Nsemble","Iowa",0.581718483695815,"2022-2023"
"MIGHTE-Nsemble","Kansas",0.629007977963151,"2022-2023"
"MIGHTE-Nsemble","Kentucky",0.692797484565425,"2022-2023"
"MIGHTE-Nsemble","Louisiana",0.919566041918743,"2022-2023"
"MIGHTE-Nsemble","Maine",0.59821401400655,"2022-2023"
"MIGHTE-Nsemble","Maryland",0.657450931857345,"2022-2023"
